,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
4,GO_Biological_Process_2018,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),1/6,0.0059856908667451,0.0606338568158177,0,0,210.26315789473685,1076.2074808846232,PTPRD
3,GO_Biological_Process_2018,retinal ganglion cell axon guidance (GO:0031290),1/6,0.0059856908667451,0.0606338568158177,0,0,210.26315789473685,1076.2074808846232,ROBO2
2,GO_Biological_Process_2018,positive regulation of cellular component organization (GO:0051130),2/106,0.0049676024043447,0.0606338568158177,0,0,21.235042735042736,112.64803627089996,PTPRD;LMAN1
7,GO_Biological_Process_2018,generation of neurons (GO:0048699),2/130,0.0073783141926676,0.0606338568158177,0,0,17.23263888888889,84.5986448078777,PTPRD;MYT1L
13,GO_Biological_Process_2018,regulation of neurotransmitter transport (GO:0051588),1/13,0.0129260209528938,0.0620449005738905,0,0,87.57894736842105,380.8381798737429,CPLX4
14,GO_Biological_Process_2018,neuron fate commitment (GO:0048663),1/13,0.0129260209528938,0.0620449005738905,0,0,87.57894736842105,380.8381798737429,MYT1L
106,GO_Biological_Process_2017b,subpallium neuron fate commitment (GO:0060163),1/8,0.0079733565142536,0.0621771350569138,0,0,150.17293233082708,725.5830081396662,MYT1L
111,GO_Biological_Process_2017b,neuron fate determination (GO:0048664),1/8,0.0079733565142536,0.0621771350569138,0,0,150.17293233082708,725.5830081396662,MYT1L
110,GO_Biological_Process_2017b,spinal cord association neuron specification (GO:0021519),1/8,0.0079733565142536,0.0621771350569138,0,0,150.17293233082708,725.5830081396662,MYT1L
109,GO_Biological_Process_2017b,somatic motor neuron fate commitment (GO:0021917),1/8,0.0079733565142536,0.0621771350569138,0,0,150.17293233082708,725.5830081396662,MYT1L
108,GO_Biological_Process_2017b,ventral spinal cord interneuron specification (GO:0021521),1/8,0.0079733565142536,0.0621771350569138,0,0,150.17293233082708,725.5830081396662,MYT1L
107,GO_Biological_Process_2017b,cardiac neuron fate commitment (GO:0060960),1/8,0.0079733565142536,0.0621771350569138,0,0,150.17293233082708,725.5830081396662,MYT1L
105,GO_Biological_Process_2017b,positive regulation of chromosome organization (GO:2001252),1/7,0.0069799958941807,0.0621771350569138,0,0,175.21052631578948,869.8689177892479,LMAN1
147,GO_Biological_Process_2017b,nucleoside phosphate metabolic process (GO:0006753),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
103,GO_Biological_Process_2017b,auditory receptor cell fate specification (GO:0042667),1/7,0.0069799958941807,0.0621771350569138,0,0,175.21052631578948,869.8689177892479,MYT1L
102,GO_Biological_Process_2017b,positive regulation of vacuole organization (GO:0044090),1/6,0.0059856908667451,0.0621771350569138,0,0,210.26315789473685,1076.2074808846232,LMAN1
101,GO_Biological_Process_2017b,positive regulation of peroxisome organization (GO:1900064),1/6,0.0059856908667451,0.0621771350569138,0,0,210.26315789473685,1076.2074808846232,LMAN1
100,GO_Biological_Process_2017b,negative regulation of synapse assembly (GO:0051964),1/6,0.0059856908667451,0.0621771350569138,0,0,210.26315789473685,1076.2074808846232,ROBO2
99,GO_Biological_Process_2017b,positive regulation of endoplasmic reticulum tubular network organization (GO:1903373),1/6,0.0059856908667451,0.0621771350569138,0,0,210.26315789473685,1076.2074808846232,LMAN1
98,GO_Biological_Process_2017b,photoreceptor cell fate specification (GO:0043704),1/6,0.0059856908667451,0.0621771350569138,0,0,210.26315789473685,1076.2074808846232,MYT1L
112,GO_Biological_Process_2017b,photoreceptor cell fate commitment (GO:0046552),1/8,0.0079733565142536,0.0621771350569138,0,0,150.17293233082708,725.5830081396662,MYT1L
104,GO_Biological_Process_2017b,spinal cord commissural neuron specification (GO:0021518),1/7,0.0069799958941807,0.0621771350569138,0,0,175.21052631578948,869.8689177892479,MYT1L
148,GO_Biological_Process_2017b,O3-(N-acetylglucosamine-1-phosphoryl)-L-serine biosynthetic process (GO:0018425),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
113,GO_Biological_Process_2017b,cerebral cortex GABAergic interneuron fate commitment (GO:0021893),1/8,0.0079733565142536,0.0621771350569138,0,0,150.17293233082708,725.5830081396662,MYT1L
115,GO_Biological_Process_2017b,inner ear receptor cell fate commitment (GO:0060120),1/9,0.0089657734963174,0.0621771350569138,0,0,131.39473684210526,619.439581424405,MYT1L
146,GO_Biological_Process_2017b,6-sulfoquinovose(1-) catabolic process to 3-sulfopropanediol(1-) (GO:0061721),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
145,GO_Biological_Process_2017b,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde (GO:0061720),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
144,GO_Biological_Process_2017b,ureteric bud development (GO:0001657),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,ROBO2
143,GO_Biological_Process_2017b,metanephric collecting duct development (GO:0072205),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,ROBO2
142,GO_Biological_Process_2017b,1-deoxy-D-xylulose 5-phosphate metabolic process (GO:0052863),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
141,GO_Biological_Process_2017b,ribose phosphate metabolic process (GO:0019693),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
140,GO_Biological_Process_2017b,ureter part of ureteric bud development (GO:0035503),1/15,0.0149005037888985,0.0621771350569138,0,0,75.06015037593986,315.7300332957057,ROBO2
139,GO_Biological_Process_2017b,ureteric bud morphogenesis (GO:0060675),1/15,0.0149005037888985,0.0621771350569138,0,0,75.06015037593986,315.7300332957057,ROBO2
138,GO_Biological_Process_2017b,metanephros morphogenesis (GO:0003338),1/15,0.0149005037888985,0.0621771350569138,0,0,75.06015037593986,315.7300332957057,ROBO2
137,GO_Biological_Process_2017b,anterior/posterior pattern specification involved in ureteric bud development (GO:0072099),1/14,0.01391373176082,0.0621771350569138,0,0,80.83805668016194,345.57291333057793,ROBO2
136,GO_Biological_Process_2017b,noradrenergic neuron fate commitment (GO:0003359),1/13,0.0129260209528938,0.0621771350569138,0,0,87.57894736842105,380.8381798737429,MYT1L
135,GO_Biological_Process_2017b,metanephric smooth muscle tissue development (GO:0072208),1/13,0.0129260209528938,0.0621771350569138,0,0,87.57894736842105,380.8381798737429,ROBO2
134,GO_Biological_Process_2017b,metanephric cortex development (GO:0072214),1/13,0.0129260209528938,0.0621771350569138,0,0,87.57894736842105,380.8381798737429,ROBO2
133,GO_Biological_Process_2017b,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),1/13,0.0129260209528938,0.0621771350569138,0,0,87.57894736842105,380.8381798737429,PTPRD
132,GO_Biological_Process_2017b,metanephric capsule development (GO:0072213),1/12,0.0119373705403343,0.0621771350569138,0,0,95.54545454545456,423.0830518492731,ROBO2
131,GO_Biological_Process_2017b,mesenchymal cell apoptotic process involved in metanephros development (GO:1900200),1/12,0.0119373705403343,0.0621771350569138,0,0,95.54545454545456,423.0830518492731,ROBO2
130,GO_Biological_Process_2017b,cell migration involved in metanephros development (GO:0035788),1/12,0.0119373705403343,0.0621771350569138,0,0,95.54545454545456,423.0830518492731,ROBO2
116,GO_Biological_Process_2017b,positive regulation of organelle assembly (GO:1902117),1/9,0.0089657734963174,0.0621771350569138,0,0,131.39473684210526,619.439581424405,LMAN1
117,GO_Biological_Process_2017b,olfactory bulb interneuron fate commitment (GO:0021890),1/10,0.0099572476243861,0.0621771350569138,0,0,116.78947368421052,538.3357753631753,MYT1L
118,GO_Biological_Process_2017b,spinal cord motor neuron cell fate specification (GO:0021520),1/10,0.0099572476243861,0.0621771350569138,0,0,116.78947368421052,538.3357753631753,MYT1L
119,GO_Biological_Process_2017b,regulation of transcription from RNA polymerase II promoter involved in metanephros development (GO:0072212),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,ROBO2
120,GO_Biological_Process_2017b,metanephric juxtaglomerular apparatus development (GO:0072206),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,ROBO2
121,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter involved in neuron fate specification (GO:1904080),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,MYT1L
114,GO_Biological_Process_2017b,forebrain neuron fate commitment (GO:0021877),1/9,0.0089657734963174,0.0621771350569138,0,0,131.39473684210526,619.439581424405,MYT1L
149,GO_Biological_Process_2017b,D-tagatose 6-phosphate metabolic process (GO:2001058),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
124,GO_Biological_Process_2017b,metanephric pyramids development (GO:0072211),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,ROBO2
125,GO_Biological_Process_2017b,cell differentiation involved in metanephros development (GO:0072202),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,ROBO2
126,GO_Biological_Process_2017b,ventral spinal cord interneuron fate commitment (GO:0060579),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,MYT1L
127,GO_Biological_Process_2017b,neuron fate specification (GO:0048665),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,MYT1L
128,GO_Biological_Process_2017b,regulation of metanephric glomerulus development (GO:0072298),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,ROBO2
129,GO_Biological_Process_2017b,pattern specification involved in metanephros development (GO:0072268),1/12,0.0119373705403343,0.0621771350569138,0,0,95.54545454545456,423.0830518492731,ROBO2
123,GO_Biological_Process_2017b,cell-cell signaling involved in metanephros development (GO:0072204),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,ROBO2
122,GO_Biological_Process_2017b,metanephric nephron development (GO:0072210),1/11,0.0109477797028559,0.0621771350569138,0,0,105.10526315789474,474.5101770765117,ROBO2
155,GO_Biological_Process_2017b,alditol phosphate metabolic process (GO:0052646),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
153,GO_Biological_Process_2017b,carbamoyl phosphate metabolic process (GO:0070408),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
152,GO_Biological_Process_2017b,methanopterin-containing compound metabolic process (GO:2001115),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
167,GO_Biological_Process_2017b,molybdopterin cofactor metabolic process (GO:0043545),1/17,0.0168712348172723,0.0621771350569138,0,0,65.67105263157895,268.0787715603985,PTPRD
166,GO_Biological_Process_2017b,lipid X metabolic process (GO:2001289),1/17,0.0168712348172723,0.0621771350569138,0,0,65.67105263157895,268.0787715603985,PTPRD
165,GO_Biological_Process_2017b,metanephric part of ureteric bud development (GO:0035502),1/17,0.0168712348172723,0.0621771350569138,0,0,65.67105263157895,268.0787715603985,ROBO2
164,GO_Biological_Process_2017b,thiamine diphosphate metabolic process (GO:0042357),1/17,0.0168712348172723,0.0621771350569138,0,0,65.67105263157895,268.0787715603985,PTPRD
163,GO_Biological_Process_2017b,metanephric epithelium development (GO:0072207),1/17,0.0168712348172723,0.0621771350569138,0,0,65.67105263157895,268.0787715603985,ROBO2
162,GO_Biological_Process_2017b,L-methionine biosynthetic process from O-phospho-L-homoserine and cystathionine (GO:0019283),1/17,0.0168712348172723,0.0621771350569138,0,0,65.67105263157895,268.0787715603985,PTPRD
151,GO_Biological_Process_2017b,phosphate-containing compound metabolic process (GO:0006796),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
160,GO_Biological_Process_2017b,glyceraldehyde-3-phosphate metabolic process (GO:0019682),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
161,GO_Biological_Process_2017b,glucose 1-phosphate metabolic process (GO:0019255),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
150,GO_Biological_Process_2017b,xylulose 5-phosphate metabolic process (GO:0051167),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
156,GO_Biological_Process_2017b,D-glycero-D-manno-heptose 7-phosphate metabolic process (GO:2001060),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
154,GO_Biological_Process_2017b,deoxyribose phosphate metabolic process (GO:0019692),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
158,GO_Biological_Process_2017b,"cyclic 2,3-bisphospho-D-glycerate biosynthetic process (GO:1901369)",1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
159,GO_Biological_Process_2017b,phosphagen metabolic process (GO:0006599),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
157,GO_Biological_Process_2017b,presynaptic membrane assembly (GO:0097105),1/16,0.0158863378646896,0.0621771350569138,0,0,70.05263157894737,290.1787210723924,PTPRD
168,GO_Biological_Process_2017b,metanephric mesenchyme development (GO:0072075),1/18,0.0178551954764704,0.063657653437851,0,0,61.80495356037152,248.79341471282052,ROBO2
169,GO_Biological_Process_2017b,"7,8-dihydroneopterin 3'-triphosphate biosynthetic process (GO:0035998)",1/18,0.0178551954764704,0.063657653437851,0,0,61.80495356037152,248.79341471282052,PTPRD
170,GO_Biological_Process_2017b,"fructose 2,6-bisphosphate metabolic process (GO:0006003)",1/18,0.0178551954764704,0.063657653437851,0,0,61.80495356037152,248.79341471282052,PTPRD
15,GO_Biological_Process_2018,presynapse assembly (GO:0099054),1/15,0.0149005037888985,0.0639331003601899,0,0,75.06015037593986,315.7300332957057,PTPRD
18,GO_Biological_Process_2018,mesonephric tubule development (GO:0072164),1/17,0.0168712348172723,0.0639331003601899,0,0,65.67105263157895,268.0787715603985,ROBO2
17,GO_Biological_Process_2018,ureteric bud development (GO:0001657),1/17,0.0168712348172723,0.0639331003601899,0,0,65.67105263157895,268.0787715603985,ROBO2
16,GO_Biological_Process_2018,positive regulation of dendrite morphogenesis (GO:0050775),1/16,0.0158863378646896,0.0639331003601899,0,0,70.05263157894737,290.1787210723924,PTPRD
171,GO_Biological_Process_2017b,pyridoxal phosphate metabolic process (GO:0042822),1/19,0.0188382206720142,0.0650414355833755,0,0,58.36842105263158,231.8316321803268,PTPRD
173,GO_Biological_Process_2017b,positive regulation of mitochondrion organization (GO:0010822),1/19,0.0188382206720142,0.0650414355833755,0,0,58.36842105263158,231.8316321803268,LMAN1
172,GO_Biological_Process_2017b,GDP-mannose biosynthetic process from fructose-6-phosphate (GO:0061729),1/19,0.0188382206720142,0.0650414355833755,0,0,58.36842105263158,231.8316321803268,PTPRD
174,GO_Biological_Process_2017b,glucose 6-phosphate metabolic process (GO:0051156),1/20,0.019820311238232,0.0677193967306263,0,0,55.29362880886426,216.80897525048425,PTPRD
175,GO_Biological_Process_2017b,tyrosine catabolic process to phosphoenolpyruvate (GO:0019446),1/21,0.0208014680109953,0.0703389846144996,0,0,52.526315789473685,203.4203291515269,PTPRD
176,GO_Biological_Process_2017b,fructose 6-phosphate metabolic process (GO:0006002),1/22,0.0217816918149241,0.0729019889315827,0,0,50.02255639097744,191.42059056605152,PTPRD
178,GO_Biological_Process_2017b,positive regulation of mitotic nuclear envelope disassembly (GO:1905559),1/23,0.0227609834903901,0.0739168572757223,0,0,47.74641148325359,180.6107068727385,LMAN1
179,GO_Biological_Process_2017b,"fructose 1,6-bisphosphate metabolic process (GO:0030388)",1/23,0.0227609834903901,0.0739168572757223,0,0,47.74641148325359,180.6107068727385,PTPRD
177,GO_Biological_Process_2017b,glycerol to glycerone phosphate metabolic process (GO:0061610),1/23,0.0227609834903901,0.0739168572757223,0,0,47.74641148325359,180.6107068727385,PTPRD
19,GO_Biological_Process_2018,negative regulation of nervous system development (GO:0051961),1/22,0.0217816918149241,0.0744904914230949,0,0,50.02255639097744,191.42059056605152,ROBO2
20,GO_Biological_Process_2018,membrane assembly (GO:0071709),1/23,0.0227609834903901,0.0744904914230949,0,0,47.74641148325359,180.6107068727385,PTPRD
21,GO_Biological_Process_2018,metanephros development (GO:0001656),1/23,0.0227609834903901,0.0744904914230949,0,0,47.74641148325359,180.6107068727385,ROBO2
181,GO_Biological_Process_2017b,positive regulation of cytoskeleton organization (GO:0051495),1/25,0.0247167737784927,0.0787097262072389,0,0,43.76315789473684,161.93563879493826,LMAN1
180,GO_Biological_Process_2017b,neurexin clustering involved in presynaptic membrane assembly (GO:0097115),1/25,0.0247167737784927,0.0787097262072389,0,0,43.76315789473684,161.93563879493826,PTPRD
22,GO_Biological_Process_2018,positive regulation of synapse assembly (GO:0051965),1/26,0.0256932740553108,0.0800065366084375,0,0,42.01052631578948,153.82263569148483,PTPRD
23,GO_Biological_Process_2018,regulation of neurotransmitter secretion (GO:0046928),1/27,0.0266688455361458,0.0800065366084375,0,0,40.392712550607285,146.39366123411943,CPLX4
184,GO_Biological_Process_2017b,neuron development involved in amphid sensory organ development (GO:0003388),1/27,0.0266688455361458,0.0825224654326022,0,0,40.392712550607285,146.39366123411943,MYT1L
182,GO_Biological_Process_2017b,cardiac neuron development (GO:0060959),1/27,0.0266688455361458,0.0825224654326022,0,0,40.392712550607285,146.39366123411943,MYT1L
183,GO_Biological_Process_2017b,neuromast hair cell development (GO:0035675),1/27,0.0266688455361458,0.0825224654326022,0,0,40.392712550607285,146.39366123411943,MYT1L
185,GO_Biological_Process_2017b,neuron maturation (GO:0042551),1/28,0.0276434890482457,0.0847389196992953,0,0,38.89473684210526,139.56851455439977,MYT1L
186,GO_Biological_Process_2017b,inner ear receptor cell development (GO:0060119),1/29,0.0286172054274548,0.0861141594514237,0,0,37.50375939849624,133.2788782141628,MYT1L
187,GO_Biological_Process_2017b,positive regulation of dendrite morphogenesis (GO:0050775),1/29,0.0286172054274548,0.0861141594514237,0,0,37.50375939849624,133.2788782141628,PTPRD
189,GO_Biological_Process_2017b,cell morphogenesis involved in neuron differentiation (GO:0048667),1/30,0.0295899955032417,0.0866564154023507,0,0,36.2087114337568,127.46621354176987,MYT1L
188,GO_Biological_Process_2017b,photoreceptor cell development (GO:0042461),1/30,0.0295899955032417,0.0866564154023507,0,0,36.2087114337568,127.46621354176987,MYT1L
190,GO_Biological_Process_2017b,phenylalanine catabolic process to phosphoenolpyruvate (GO:0019562),1/30,0.0295899955032417,0.0866564154023507,0,0,36.2087114337568,127.46621354176987,PTPRD
191,GO_Biological_Process_2017b,peripheral nervous system neuron development (GO:0048935),1/31,0.0305618601074184,0.0866741766052342,0,0,35.0,122.08008572013848,MYT1L
192,GO_Biological_Process_2017b,positive regulation of intraciliary anterograde transport (GO:1905798),1/32,0.0315328000758389,0.0866741766052342,0,0,33.869269949066215,117.07681999296598,LMAN1
193,GO_Biological_Process_2017b,cellular response to gibberellin stimulus (GO:0071370),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,ROBO2
194,GO_Biological_Process_2017b,cellular response to abscisic acid stimulus (GO:0071215),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,ROBO2
196,GO_Biological_Process_2017b,cellular response to ethylene stimulus (GO:0071369),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,ROBO2
197,GO_Biological_Process_2017b,cellular response to auxin stimulus (GO:0071365),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,ROBO2
201,GO_Biological_Process_2017b,positive regulation of autophagosome maturation (GO:1901098),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,LMAN1
200,GO_Biological_Process_2017b,noradrenergic neuron development (GO:0003358),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,MYT1L
199,GO_Biological_Process_2017b,cellular response to cytokinin stimulus (GO:0071368),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,ROBO2
198,GO_Biological_Process_2017b,central nervous system neuron development (GO:0021954),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,MYT1L
195,GO_Biological_Process_2017b,positive regulation of intraciliary retrograde transport (GO:1905801),1/33,0.0325028162269628,0.0866741766052342,0,0,32.80921052631579,112.41841533087528,LMAN1
25,GO_Biological_Process_2018,positive regulation of organelle organization (GO:0010638),1/33,0.0325028162269628,0.089258425069603,0,0,32.80921052631579,112.41841533087528,LMAN1
26,GO_Biological_Process_2018,endoplasmic reticulum organization (GO:0007029),1/34,0.0334719094011011,0.089258425069603,0,0,31.8133971291866,108.07165990908112,LMAN1
24,GO_Biological_Process_2018,positive regulation of dendrite development (GO:1900006),1/32,0.0315328000758389,0.089258425069603,0,0,33.869269949066215,117.07681999296598,PTPRD
202,GO_Biological_Process_2017b,positive regulation of dendritic spine morphogenesis (GO:0061003),1/35,0.0344400804224879,0.0910995675691615,0,0,30.876160990712076,104.00740624656504,PTPRD
204,GO_Biological_Process_2017b,positive regulation of axon guidance (GO:1902669),1/36,0.0354073301248565,0.0921714625472455,0,0,29.99248120300752,100.19997336732251,ROBO2
203,GO_Biological_Process_2017b,cellular response to parathyroid hormone stimulus (GO:0071374),1/36,0.0354073301248565,0.0921714625472455,0,0,29.99248120300752,100.19997336732251,ROBO2
27,GO_Biological_Process_2018,positive regulation of axonogenesis (GO:0050772),1/37,0.0363736593292806,0.0935322668467216,0,0,29.157894736842103,96.62665093408292,ROBO2
205,GO_Biological_Process_2017b,cellular response to jasmonic acid stimulus (GO:0071395),1/37,0.0363736593292806,0.0939414193701105,0,0,29.157894736842103,96.62665093408292,ROBO2
206,GO_Biological_Process_2017b,cellular response to gonadotropin stimulus (GO:0071371),1/38,0.0373390688738262,0.0956813639891798,0,0,28.36842105263158,93.26728562261796,ROBO2
28,GO_Biological_Process_2018,regulation of cellular localization (GO:0060341),1/40,0.039267132268101,0.0974908111483887,0,0,26.910931174089068,87.12057233834933,CPLX4
207,GO_Biological_Process_2017b,cellular response to leptin stimulus (GO:0044320),1/40,0.039267132268101,0.0990739952610548,0,0,26.910931174089068,87.12057233834933,ROBO2
208,GO_Biological_Process_2017b,cellular response to hormone stimulus (GO:0032870),1/40,0.039267132268101,0.0990739952610548,0,0,26.910931174089068,87.12057233834933,ROBO2
