,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
116,GO_Biological_Process_2017b,mannoprotein biosynthetic process (GO:0006057),1/6,0.0071792448741713,0.1567407536169758,0,0,173.66086956521738,857.2874884567655,LARGE1
112,GO_Biological_Process_2017b,dendritic transport of mitochondrion (GO:0098939),1/6,0.0071792448741713,0.1567407536169758,0,0,173.66086956521738,857.2874884567655,LRPPRC
114,GO_Biological_Process_2017b,RNA methylation (GO:0001510),1/6,0.0071792448741713,0.1567407536169758,0,0,173.66086956521738,857.2874884567655,LRPPRC
113,GO_Biological_Process_2017b,CD80 biosynthetic process (GO:0035780),1/6,0.0071792448741713,0.1567407536169758,0,0,173.66086956521738,857.2874884567655,LARGE1
111,GO_Biological_Process_2017b,CD86 biosynthetic process (GO:0035781),1/6,0.0071792448741713,0.1567407536169758,0,0,173.66086956521738,857.2874884567655,LARGE1
110,GO_Biological_Process_2017b,CD4 biosynthetic process (GO:0045222),1/6,0.0071792448741713,0.1567407536169758,0,0,173.66086956521738,857.2874884567655,LARGE1
115,GO_Biological_Process_2017b,cell wall glycoprotein biosynthetic process (GO:0031506),1/6,0.0071792448741713,0.1567407536169758,0,0,173.66086956521738,857.2874884567655,LARGE1
122,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to iron (GO:0010723),1/7,0.0083709789916443,0.1567407536169758,0,0,144.71014492753622,692.1463710595567,SMAD9
135,GO_Biological_Process_2017b,membrane repolarization during Purkinje myocyte action potential (GO:0086051),1/9,0.0107503374648081,0.1567407536169758,0,0,108.52173913043478,491.9093069362492,KCND3
124,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter by pheromones (GO:0007329),1/7,0.0083709789916443,0.1567407536169758,0,0,144.71014492753622,692.1463710595567,SMAD9
144,GO_Biological_Process_2017b,primary miRNA modification (GO:1990729),1/11,0.0131242257813257,0.1567407536169758,0,0,86.80869565217391,376.1677267870623,LRPPRC
143,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter involved in unfolded protein response (GO:0006990),1/11,0.0131242257813257,0.1567407536169758,0,0,86.80869565217391,376.1677267870623,SMAD9
142,GO_Biological_Process_2017b,myoblast differentiation involved in skeletal muscle regeneration (GO:0014835),1/11,0.0131242257813257,0.1567407536169758,0,0,86.80869565217391,376.1677267870623,LARGE1
140,GO_Biological_Process_2017b,N-acetylglucosamine metabolic process (GO:0006044),1/10,0.0119379646683197,0.1567407536169758,0,0,96.45893719806764,427.1232267263204,LARGE1
139,GO_Biological_Process_2017b,N-acetylglucosamine biosynthetic process (GO:0006045),1/10,0.0119379646683197,0.1567407536169758,0,0,96.45893719806764,427.1232267263204,LARGE1
138,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to ethanol (GO:0061410),1/10,0.0119379646683197,0.1567407536169758,0,0,96.45893719806764,427.1232267263204,SMAD9
137,GO_Biological_Process_2017b,N-acetylglucosamine catabolic process (GO:0006046),1/10,0.0119379646683197,0.1567407536169758,0,0,96.45893719806764,427.1232267263204,LARGE1
136,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to cobalt ion (GO:0061399),1/9,0.0107503374648081,0.1567407536169758,0,0,108.52173913043478,491.9093069362492,SMAD9
123,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to copper ion (GO:0061397),1/7,0.0083709789916443,0.1567407536169758,0,0,144.71014492753622,692.1463710595567,SMAD9
134,GO_Biological_Process_2017b,potassium ion export from cell (GO:0098668),1/9,0.0107503374648081,0.1567407536169758,0,0,108.52173913043478,491.9093069362492,KCND3
132,GO_Biological_Process_2017b,cardiac muscle cell membrane repolarization (GO:0099622),1/9,0.0107503374648081,0.1567407536169758,0,0,108.52173913043478,491.9093069362492,KCND3
131,GO_Biological_Process_2017b,globoside biosynthetic process (GO:0001576),1/9,0.0107503374648081,0.1567407536169758,0,0,108.52173913043478,491.9093069362492,LARGE1
130,GO_Biological_Process_2017b,potassium ion export (GO:0071435),1/9,0.0107503374648081,0.1567407536169758,0,0,108.52173913043478,491.9093069362492,KCND3
129,GO_Biological_Process_2017b,isogloboside biosynthetic process (GO:1990387),1/8,0.0095613427178271,0.1567407536169758,0,0,124.03105590062113,576.7477724354015,LARGE1
128,GO_Biological_Process_2017b,elastin biosynthetic process (GO:0051542),1/8,0.0095613427178271,0.1567407536169758,0,0,124.03105590062113,576.7477724354015,LARGE1
127,GO_Biological_Process_2017b,diaphragm development (GO:0060539),1/7,0.0083709789916443,0.1567407536169758,0,0,144.71014492753622,692.1463710595567,LARGE1
126,GO_Biological_Process_2017b,carbon catabolite activation of transcription from RNA polymerase II promoter (GO:0000436),1/7,0.0083709789916443,0.1567407536169758,0,0,144.71014492753622,692.1463710595567,SMAD9
125,GO_Biological_Process_2017b,myoblast migration involved in skeletal muscle regeneration (GO:0014839),1/7,0.0083709789916443,0.1567407536169758,0,0,144.71014492753622,692.1463710595567,LARGE1
133,GO_Biological_Process_2017b,positive regulation of SREBP signaling pathway in response to decreased oxygen levels (GO:0038176),1/9,0.0107503374648081,0.1567407536169758,0,0,108.52173913043478,491.9093069362492,SMAD9
141,GO_Biological_Process_2017b,mitochondrion transport along microtubule (GO:0047497),1/11,0.0131242257813257,0.1567407536169758,0,0,86.80869565217391,376.1677267870623,LRPPRC
118,GO_Biological_Process_2017b,CD24 biosynthetic process (GO:0035724),1/6,0.0071792448741713,0.1567407536169758,0,0,173.66086956521738,857.2874884567655,LARGE1
145,GO_Biological_Process_2017b,membrane repolarization during bundle of His cell action potential (GO:0086050),1/12,0.014309122256811,0.1574003448249213,0,0,78.91304347826087,335.1324919763037,KCND3
146,GO_Biological_Process_2017b,membrane repolarization during cardiac muscle cell action potential (GO:0086013),1/12,0.014309122256811,0.1574003448249213,0,0,78.91304347826087,335.1324919763037,KCND3
147,GO_Biological_Process_2017b,axonal transport of mitochondrion (GO:0019896),1/12,0.014309122256811,0.1574003448249213,0,0,78.91304347826087,335.1324919763037,LRPPRC
37,GO_Biological_Process_2018,muscle organ development (GO:0007517),1/60,0.0696081863665755,0.16140495454787,0,0,14.67722918201916,39.11295320546662,LARGE1
38,GO_Biological_Process_2018,potassium ion transport (GO:0006813),1/61,0.0707280137906396,0.16140495454787,0,0,14.431884057971017,38.22881323170655,KCND3
149,GO_Biological_Process_2017b,membrane repolarization during AV node cell action potential (GO:0086049),1/13,0.0154926555661662,0.1618982506664376,0,0,72.33333333333333,301.441152263015,KCND3
148,GO_Biological_Process_2017b,GSI anchor biosynthetic process (GO:0042082),1/13,0.0154926555661662,0.1618982506664376,0,0,72.33333333333333,301.441152263015,LARGE1
150,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to hydrostatic pressure (GO:0061405),1/14,0.0166748271779813,0.1629853246997982,0,0,66.76588628762542,273.3298608380045,SMAD9
151,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance (GO:0061395),1/14,0.0166748271779813,0.1629853246997982,0,0,66.76588628762542,273.3298608380045,SMAD9
152,GO_Biological_Process_2017b,fibroblast growth factor receptor signaling pathway (GO:0008543),2/166,0.0167664329236634,0.1629853246997982,0,0,10.982261640798226,44.89961965764408,ITK;FRS3
89,KEGG_2019_Human,Mannose type O-glycan biosynthesis,1/23,0.0272533389718204,0.1635200338309225,0,0,39.43478260869565,142.06692893534887,LARGE1
154,GO_Biological_Process_2017b,membrane repolarization during SA node cell action potential (GO:0086052),1/15,0.0178556385652366,0.1658590426726426,0,0,61.993788819875775,249.55202523941097,KCND3
153,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to menadione (GO:0036252),1/15,0.0178556385652366,0.1658590426726426,0,0,61.993788819875775,249.55202523941097,SMAD9
39,GO_Biological_Process_2018,sphingolipid biosynthetic process (GO:0030148),1/66,0.0763078036201209,0.1678078307171392,0,0,13.31839464882943,34.26796400153892,LARGE1
41,GO_Biological_Process_2018,transmembrane receptor protein tyrosine kinase signaling pathway (GO:0007169),2/396,0.0811048259933992,0.1678078307171392,0,0,4.518227964928473,11.34984653964286,ITK;FRS3
42,GO_Biological_Process_2018,recombinational repair (GO:0000725),1/71,0.0818554781101707,0.1678078307171392,0,0,12.363975155279505,30.944557621408983,MCM9
43,GO_Biological_Process_2018,glycoprotein biosynthetic process (GO:0009101),1/72,0.0829611747365632,0.1678078307171392,0,0,12.189222290263318,30.343637326988627,LARGE1
40,GO_Biological_Process_2018,cholesterol metabolic process (GO:0008203),1/68,0.0785307173419281,0.1678078307171392,0,0,12.919532770927969,32.870720562250014,CNBP
44,GO_Biological_Process_2018,double-strand break repair via homologous recombination (GO:0000724),1/76,0.0873712140350116,0.1686553401804066,0,0,11.5368115942029,28.122009760714384,MCM9
45,GO_Biological_Process_2018,fibroblast growth factor receptor signaling pathway (GO:0008543),1/78,0.0895686050392431,0.1686553401804066,0,0,11.236024844720497,27.109723557490454,FRS3
46,GO_Biological_Process_2018,peptidyl-tyrosine phosphorylation (GO:0018108),1/79,0.0906653982949543,0.1686553401804066,0,0,11.091415830546266,26.62582536725388,ITK
48,GO_Biological_Process_2018,BMP signaling pathway (GO:0030509),1/81,0.0928551872903362,0.1686553401804066,0,0,10.81304347826087,25.69951317247928,SMAD9
47,GO_Biological_Process_2018,protein catabolic process (GO:0030163),1/81,0.0928551872903362,0.1686553401804066,0,0,10.81304347826087,25.69951317247928,PGC
156,GO_Biological_Process_2017b,female germ-line cyst encapsulation (GO:0048139),1/16,0.0190350912060612,0.1692908111517789,0,0,57.85797101449276,229.20267994354347,MCM9
155,GO_Biological_Process_2017b,female gamete generation (GO:0007292),1/16,0.0190350912060612,0.1692908111517789,0,0,57.85797101449276,229.20267994354347,MCM9
49,GO_Biological_Process_2018,cellular response to BMP stimulus (GO:0071773),1/87,0.0993942747281716,0.1753469649465348,0,0,10.055611729019212,23.21499626974228,SMAD9
50,GO_Biological_Process_2018,T cell activation (GO:0042110),1/88,0.1004797214862166,0.1753469649465348,0,0,9.93953023488256,22.83904609412469,ITK
157,GO_Biological_Process_2017b,glycoprotein biosynthetic process (GO:0009101),1/17,0.0202131865779684,0.1760231664498084,0,0,54.23913043478261,211.60963296162683,LARGE1
105,WikiPathways_2019_Human,ESC Pluripotency Pathways WP3931,1/116,0.1303682267646687,0.1777748546790937,0,0,7.508884688090737,15.298543987469415,SMAD9
158,GO_Biological_Process_2017b,mannosyl-inositol phosphorylceramide biosynthetic process (GO:0051999),1/18,0.0213899261577365,0.1824691659986503,0,0,51.0460358056266,196.26359569838613,LARGE1
51,GO_Biological_Process_2018,cellular response to fibroblast growth factor stimulus (GO:0044344),1/94,0.1069661212646203,0.1830766306259848,0,0,9.295465170640488,20.77762455454772,FRS3
107,WikiPathways_2019_Human,Brain-Derived Neurotrophic Factor (BDNF) signaling pathway WP2380,1/144,0.1593036813557299,0.1838119400258422,0,0,6.030100334448161,11.076950313772782,FRS3
106,WikiPathways_2019_Human,Endoderm Differentiation WP2853,1/141,0.1562481544471568,0.1838119400258422,0,0,6.160248447204969,11.435329575139104,LRPPRC
93,KEGG_2019_Human,Signaling pathways regulating pluripotency of stem cells,1/139,0.1542052269965518,0.1850462723958622,0,0,6.250157529930687,11.684487753337775,SMAD9
92,KEGG_2019_Human,Leukocyte transendothelial migration,1/112,0.1261574800052537,0.1850462723958622,0,0,7.781041911476694,16.108502130987272,ITK
91,KEGG_2019_Human,T cell receptor signaling pathway,1/101,0.1144769389479113,0.1850462723958622,0,0,8.641739130434782,18.72994882754533,ITK
90,KEGG_2019_Human,TGF-beta signaling pathway,1/90,0.1026468550534564,0.1850462723958622,0,0,9.715192965315095,22.1162556930706,SMAD9
161,GO_Biological_Process_2017b,proteoglycan biosynthetic process (GO:0030166),1/20,0.0237393438664972,0.1872272780414311,0,0,45.66819221967963,170.827422984315,LARGE1
160,GO_Biological_Process_2017b,skeletal muscle tissue development (GO:0007519),1/20,0.0237393438664972,0.1872272780414311,0,0,45.66819221967963,170.827422984315,LARGE1
162,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0036091),1/20,0.0237393438664972,0.1872272780414311,0,0,45.66819221967963,170.827422984315,SMAD9
159,GO_Biological_Process_2017b,membrane repolarization during atrial cardiac muscle cell action potential (GO:0098914),1/19,0.0225653114296027,0.1872272780414311,0,0,48.20772946859904,182.7719626724847,KCND3
54,GO_Biological_Process_2018,monovalent inorganic cation transport (GO:0015672),1/104,0.1176772952617389,0.1904232596053594,0,0,8.388771633600676,17.95037060748583,KCND3
53,GO_Biological_Process_2018,B cell receptor signaling pathway (GO:0050853),1/104,0.1176772952617389,0.1904232596053594,0,0,8.388771633600676,17.95037060748583,ITK
52,GO_Biological_Process_2018,metal ion transport (GO:0030001),1/101,0.1144769389479113,0.1904232596053594,0,0,8.641739130434782,18.72994882754533,KCND3
108,WikiPathways_2019_Human,Chemokine signaling pathway WP3929,1/164,0.1794045201076321,0.1922191286867487,0,0,5.284875966924513,9.080009525352985,ITK
164,GO_Biological_Process_2017b,membrane repolarization during action potential (GO:0086011),1/23,0.0272533389718204,0.1993811426101205,0,0,39.43478260869565,142.06692893534887,KCND3
183,GO_Biological_Process_2017b,cholesterol biosynthetic process via desmosterol (GO:0033489),1/34,0.0400345775570758,0.1993811426101205,0,0,26.27536231884058,84.55442492330164,CNBP
182,GO_Biological_Process_2017b,ganglioside biosynthetic process (GO:0001574),1/34,0.0400345775570758,0.1993811426101205,0,0,26.27536231884058,84.55442492330164,LARGE1
181,GO_Biological_Process_2017b,extraocular skeletal muscle development (GO:0002074),1/34,0.0400345775570758,0.1993811426101205,0,0,26.27536231884058,84.55442492330164,LARGE1
180,GO_Biological_Process_2017b,protein O-linked glycosylation via serine (GO:0018242),1/34,0.0400345775570758,0.1993811426101205,0,0,26.27536231884058,84.55442492330164,LARGE1
179,GO_Biological_Process_2017b,regulation of heart rate by cardiac conduction (GO:0086091),1/34,0.0400345775570758,0.1993811426101205,0,0,26.27536231884058,84.55442492330164,KCND3
178,GO_Biological_Process_2017b,cholesterol biosynthetic process via lathosterol (GO:0033490),1/34,0.0400345775570758,0.1993811426101205,0,0,26.27536231884058,84.55442492330164,CNBP
177,GO_Biological_Process_2017b,"cholesterol biosynthetic process via 24,25-dihydrolanosterol (GO:0033488)",1/33,0.0388793298193351,0.1993811426101205,0,0,27.097826086956523,87.994568412846,CNBP
176,GO_Biological_Process_2017b,protein O-linked glycosylation via tyrosine (GO:0018245),1/33,0.0388793298193351,0.1993811426101205,0,0,27.097826086956523,87.994568412846,LARGE1
174,GO_Biological_Process_2017b,protein O-linked glycosylation via hydroxyproline (GO:0018258),1/33,0.0388793298193351,0.1993811426101205,0,0,27.097826086956523,87.994568412846,LARGE1
184,GO_Biological_Process_2017b,protein O-linked glycosylation via hydroxylysine (GO:0018241),1/35,0.0411884945546998,0.1993811426101205,0,0,25.50127877237852,81.33878492786673,LARGE1
173,GO_Biological_Process_2017b,activation of phospholipase C activity (GO:0007202),1/32,0.0377227498799882,0.1993811426101205,0,0,27.97335203366059,91.6824353057917,ITK
172,GO_Biological_Process_2017b,glycosylceramide biosynthetic process (GO:0046476),1/30,0.035405587532064,0.1993811426101205,0,0,29.90554722638681,99.91101302805887,LARGE1
171,GO_Biological_Process_2017b,lactosylceramide biosynthetic process (GO:0001572),1/28,0.0330830787572745,0.1993811426101205,0,0,32.12399355877617,109.5021279575476,LARGE1
163,GO_Biological_Process_2017b,membrane repolarization during ventricular cardiac muscle cell action potential (GO:0098915),1/23,0.0272533389718204,0.1993811426101205,0,0,39.43478260869565,142.06692893534887,KCND3
170,GO_Biological_Process_2017b,lipoprotein catabolic process (GO:0042159),1/27,0.0319198157870248,0.1993811426101205,0,0,33.36120401337793,114.91361059553886,PGC
165,GO_Biological_Process_2017b,catabolism by organism of protein in other organism involved in symbiotic interaction (GO:0052363),1/23,0.0272533389718204,0.1993811426101205,0,0,39.43478260869565,142.06692893534887,PGC
166,GO_Biological_Process_2017b,hemoglobin catabolic process (GO:0042540),1/24,0.0284219748654964,0.1993811426101205,0,0,37.71833648393195,134.2996324147713,PGC
167,GO_Biological_Process_2017b,protein catabolic process (GO:0030163),1/24,0.0284219748654964,0.1993811426101205,0,0,37.71833648393195,134.2996324147713,PGC
175,GO_Biological_Process_2017b,"protein catabolic process, modulating synaptic transmission (GO:0099546)",1/33,0.0388793298193351,0.1993811426101205,0,0,27.097826086956523,87.994568412846,PGC
185,GO_Biological_Process_2017b,chaperone-mediated autophagy (GO:0061684),1/35,0.0411884945546998,0.1993811426101205,0,0,25.50127877237852,81.33878492786673,PGC
187,GO_Biological_Process_2017b,protein phosphate-linked glycosylation (GO:0042076),1/36,0.0423410822826446,0.1993811426101205,0,0,24.77142857142857,78.32719402267635,LARGE1
168,GO_Biological_Process_2017b,oogenesis (GO:0048477),1/25,0.0295892653137072,0.1993811426101205,0,0,36.14492753623188,127.2425658336615,MCM9
204,GO_Biological_Process_2017b,monocyte migration into blood stream (GO:0035703),1/39,0.0457908844272047,0.1993811426101205,0,0,22.812356979405035,70.34578626791965,MYOF
203,GO_Biological_Process_2017b,blood circulation (GO:0008015),1/39,0.0457908844272047,0.1993811426101205,0,0,22.812356979405035,70.34578626791965,MYOF
202,GO_Biological_Process_2017b,establishment of T cell polarity (GO:0001768),1/39,0.0457908844272047,0.1993811426101205,0,0,22.812356979405035,70.34578626791965,ITK
201,GO_Biological_Process_2017b,protein mannosylation (GO:0035268),1/38,0.0446422757586845,0.1993811426101205,0,0,23.43008225616921,72.84585913763358,LARGE1
200,GO_Biological_Process_2017b,protein glycosylation in endoplasmic reticulum (GO:0033577),1/38,0.0446422757586845,0.1993811426101205,0,0,23.43008225616921,72.84585913763358,LARGE1
199,GO_Biological_Process_2017b,tRNA modification (GO:0006400),1/38,0.0446422757586845,0.1993811426101205,0,0,23.43008225616921,72.84585913763358,LRPPRC
198,GO_Biological_Process_2017b,glycoprotein catabolic process (GO:0006516),1/37,0.0434923421950774,0.1993811426101205,0,0,24.082125603864736,75.50156731119475,PGC
197,GO_Biological_Process_2017b,memory T cell activation (GO:0035709),1/37,0.0434923421950774,0.1993811426101205,0,0,24.082125603864736,75.50156731119475,ITK
186,GO_Biological_Process_2017b,protein O-linked glycosylation via threonine (GO:0018243),1/35,0.0411884945546998,0.1993811426101205,0,0,25.50127877237852,81.33878492786673,LARGE1
196,GO_Biological_Process_2017b,alpha-beta T cell activation (GO:0046631),1/37,0.0434923421950774,0.1993811426101205,0,0,24.082125603864736,75.50156731119475,ITK
194,GO_Biological_Process_2017b,protein C-linked glycosylation (GO:0018103),1/36,0.0423410822826446,0.1993811426101205,0,0,24.77142857142857,78.32719402267635,LARGE1
193,GO_Biological_Process_2017b,protein glycosylation at cell surface (GO:0033575),1/36,0.0423410822826446,0.1993811426101205,0,0,24.77142857142857,78.32719402267635,LARGE1
