,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
191,GO_Biological_Process_2017b,mesenchymal cell apoptotic process involved in metanephros development (GO:1900200),1/12,0.0160845107297618,0.0939129031841749,0,0,69.7972027972028,288.2553656873905,ROBO2
181,GO_Biological_Process_2017b,metanephric pyramids development (GO:0072211),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,ROBO2
190,GO_Biological_Process_2017b,cell migration involved in metanephros development (GO:0035788),1/12,0.0160845107297618,0.0939129031841749,0,0,69.7972027972028,288.2553656873905,ROBO2
188,GO_Biological_Process_2017b,chemoattraction of axon (GO:0061642),2/142,0.0156429645074838,0.0939129031841749,0,0,11.333142857142857,47.12019355753685,ROBO2;GFRA2
187,GO_Biological_Process_2017b,axon extension involved in axon guidance (GO:0048846),2/139,0.0150238543897624,0.0939129031841749,0,0,11.583065693430656,48.62705397732546,ROBO2;GFRA2
186,GO_Biological_Process_2017b,regulation of metanephric glomerulus development (GO:0072298),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,ROBO2
185,GO_Biological_Process_2017b,negative regulation of autophagic cell death (GO:1904093),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,MECOM
184,GO_Biological_Process_2017b,cell differentiation involved in metanephros development (GO:0072202),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,ROBO2
183,GO_Biological_Process_2017b,negative regulation of retinal cell programmed cell death (GO:0046671),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,MECOM
197,GO_Biological_Process_2017b,astral microtubule depolymerization (GO:0060172),1/15,0.020066558464378,0.0939129031841749,0,0,54.832417582417584,214.3235039145759,STMN4
189,GO_Biological_Process_2017b,pattern specification involved in metanephros development (GO:0072268),1/12,0.0160845107297618,0.0939129031841749,0,0,69.7972027972028,288.2553656873905,ROBO2
198,GO_Biological_Process_2017b,metanephros morphogenesis (GO:0003338),1/15,0.020066558464378,0.0939129031841749,0,0,54.832417582417584,214.3235039145759,ROBO2
180,GO_Biological_Process_2017b,cell-cell signaling involved in metanephros development (GO:0072204),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,ROBO2
214,GO_Biological_Process_2017b,deoxyribose phosphate metabolic process (GO:0019692),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
213,GO_Biological_Process_2017b,carbamoyl phosphate metabolic process (GO:0070408),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
212,GO_Biological_Process_2017b,methanopterin-containing compound metabolic process (GO:2001115),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
211,GO_Biological_Process_2017b,phosphate-containing compound metabolic process (GO:0006796),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
210,GO_Biological_Process_2017b,xylulose 5-phosphate metabolic process (GO:0051167),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
209,GO_Biological_Process_2017b,D-tagatose 6-phosphate metabolic process (GO:2001058),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
208,GO_Biological_Process_2017b,O3-(N-acetylglucosamine-1-phosphoryl)-L-serine biosynthetic process (GO:0018425),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
207,GO_Biological_Process_2017b,nucleoside phosphate metabolic process (GO:0006753),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
206,GO_Biological_Process_2017b,6-sulfoquinovose(1-) catabolic process to 3-sulfopropanediol(1-) (GO:0061721),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
205,GO_Biological_Process_2017b,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde (GO:0061720),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
204,GO_Biological_Process_2017b,ureteric bud development (GO:0001657),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,ROBO2
203,GO_Biological_Process_2017b,metanephric collecting duct development (GO:0072205),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,ROBO2
202,GO_Biological_Process_2017b,1-deoxy-D-xylulose 5-phosphate metabolic process (GO:0052863),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
201,GO_Biological_Process_2017b,ribose phosphate metabolic process (GO:0019693),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
200,GO_Biological_Process_2017b,ureter part of ureteric bud development (GO:0035503),1/15,0.020066558464378,0.0939129031841749,0,0,54.832417582417584,214.3235039145759,ROBO2
199,GO_Biological_Process_2017b,ureteric bud morphogenesis (GO:0060675),1/15,0.020066558464378,0.0939129031841749,0,0,54.832417582417584,214.3235039145759,ROBO2
179,GO_Biological_Process_2017b,metanephric nephron development (GO:0072210),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,ROBO2
176,GO_Biological_Process_2017b,positive regulation of small GTPase mediated signal transduction (GO:0051057),2/136,0.0144157174812084,0.0939129031841749,0,0,11.844179104477613,50.21264136928573,TRIO;RHOJ
177,GO_Biological_Process_2017b,regulation of transcription from RNA polymerase II promoter involved in metanephros development (GO:0072212),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,ROBO2
141,GO_Biological_Process_2017b,axon guidance (GO:0007411),3/182,0.0018460376815523,0.0939129031841749,0,0,13.822625698324025,87.00947177574088,ROBO2;LRFN2;GFRA2
142,GO_Biological_Process_2017b,negative regulation of synapse assembly (GO:0051964),1/6,0.0080736268908127,0.0939129031841749,0,0,153.6,740.2218192098322,ROBO2
143,GO_Biological_Process_2017b,minus-end specific microtubule depolymerization (GO:0036078),1/9,0.0120868859385031,0.0939129031841749,0,0,95.98557692307692,423.8371981703313,STMN4
144,GO_Biological_Process_2017b,serotonergic neuron axon guidance (GO:0036515),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
145,GO_Biological_Process_2017b,corticospinal neuron axon guidance through the internal capsule (GO:0021968),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
146,GO_Biological_Process_2017b,corticospinal neuron axon guidance through the cerebral peduncle (GO:0021969),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
147,GO_Biological_Process_2017b,sensory neuron axon guidance (GO:0097374),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
148,GO_Biological_Process_2017b,interneuron axon guidance (GO:0097376),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
149,GO_Biological_Process_2017b,anterior/posterior axon guidance (GO:0033564),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
150,GO_Biological_Process_2017b,corticospinal neuron axon guidance through spinal cord (GO:0021972),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
151,GO_Biological_Process_2017b,sympathetic neuron axon guidance (GO:0097492),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
152,GO_Biological_Process_2017b,olfactory bulb axon guidance (GO:0071678),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
153,GO_Biological_Process_2017b,photoreceptor cell axon guidance (GO:0072499),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
154,GO_Biological_Process_2017b,dopaminergic neuron axon guidance (GO:0036514),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
155,GO_Biological_Process_2017b,corticospinal neuron axon guidance through the medullary pyramid (GO:0021971),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
158,GO_Biological_Process_2017b,corticospinal neuron axon guidance through the basilar pons (GO:0021970),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
178,GO_Biological_Process_2017b,metanephric juxtaglomerular apparatus development (GO:0072206),1/11,0.014753702756032,0.0939129031841749,0,0,76.78076923076924,323.7277777065472,ROBO2
159,GO_Biological_Process_2017b,dorsal/ventral axon guidance (GO:0033563),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
161,GO_Biological_Process_2017b,modulation by symbiont of host small GTPase mediated signal transduction (GO:0044082),2/129,0.0130399243931604,0.0939129031841749,0,0,12.501417322834646,54.252894819055925,TRIO;RHOJ
215,GO_Biological_Process_2017b,alditol phosphate metabolic process (GO:0052646),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
175,GO_Biological_Process_2017b,chemorepulsion of axon (GO:0061643),2/134,0.014016434660709,0.0939129031841749,0,0,12.024848484848484,51.31633832589081,ROBO2;GFRA2
174,GO_Biological_Process_2017b,regulation of Ras protein signal transduction (GO:0046578),2/134,0.014016434660709,0.0939129031841749,0,0,12.024848484848484,51.31633832589081,TRIO;RHOJ
173,GO_Biological_Process_2017b,motor neuron axon guidance (GO:0008045),2/133,0.0138186460808769,0.0939129031841749,0,0,12.117251908396948,51.88287897057053,ROBO2;GFRA2
172,GO_Biological_Process_2017b,negative regulation of small GTPase mediated signal transduction (GO:0051058),2/132,0.0136220973098662,0.0939129031841749,0,0,12.211076923076924,52.45954358014316,TRIO;RHOJ
171,GO_Biological_Process_2017b,mitotic spindle microtubule depolymerization (GO:1990755),1/10,0.0134211618656948,0.0939129031841749,0,0,85.31623931623932,367.7917019980768,STMN4
170,GO_Biological_Process_2017b,axonemal microtubule depolymerization (GO:0060404),1/10,0.0134211618656948,0.0939129031841749,0,0,85.31623931623932,367.7917019980768,STMN4
169,GO_Biological_Process_2017b,microtubule depolymerization (GO:0007019),1/10,0.0134211618656948,0.0939129031841749,0,0,85.31623931623932,367.7917019980768,STMN4
168,GO_Biological_Process_2017b,plus-end specific microtubule depolymerization (GO:0070462),1/10,0.0134211618656948,0.0939129031841749,0,0,85.31623931623932,367.7917019980768,STMN4
167,GO_Biological_Process_2017b,retinal ganglion cell axon guidance (GO:0031290),2/130,0.013232733004323,0.0939129031841749,0,0,12.403125,53.64428146710025,ROBO2;GFRA2
166,GO_Biological_Process_2017b,regulation of small GTPase mediated signal transduction (GO:0051056),2/130,0.013232733004323,0.0939129031841749,0,0,12.403125,53.64428146710025,TRIO;RHOJ
165,GO_Biological_Process_2017b,commissural neuron axon guidance (GO:0071679),2/130,0.013232733004323,0.0939129031841749,0,0,12.403125,53.64428146710025,ROBO2;GFRA2
164,GO_Biological_Process_2017b,Roundabout signaling pathway involved in axon guidance (GO:2001266),2/130,0.013232733004323,0.0939129031841749,0,0,12.403125,53.64428146710025,ROBO2;GFRA2
163,GO_Biological_Process_2017b,corticospinal neuron axon guidance (GO:0021966),2/129,0.0130399243931604,0.0939129031841749,0,0,12.501417322834646,54.252894819055925,ROBO2;GFRA2
162,GO_Biological_Process_2017b,VEGF-activated neuropilin signaling pathway involved in axon guidance (GO:1902378),2/129,0.0130399243931604,0.0939129031841749,0,0,12.501417322834646,54.252894819055925,ROBO2;GFRA2
160,GO_Biological_Process_2017b,corticospinal neuron axon guidance through the cerebral cortex (GO:0021967),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
216,GO_Biological_Process_2017b,D-glycero-D-manno-heptose 7-phosphate metabolic process (GO:2001060),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
219,GO_Biological_Process_2017b,phosphagen metabolic process (GO:0006599),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
218,GO_Biological_Process_2017b,"cyclic 2,3-bisphospho-D-glycerate biosynthetic process (GO:1901369)",1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
217,GO_Biological_Process_2017b,presynaptic membrane assembly (GO:0097105),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
228,GO_Biological_Process_2017b,molybdopterin cofactor metabolic process (GO:0043545),1/17,0.0227126314766075,0.0939129031841749,0,0,47.97355769230769,181.5719549673859,PTPRD
227,GO_Biological_Process_2017b,negative regulation of cornification (GO:1905716),1/17,0.0227126314766075,0.0939129031841749,0,0,47.97355769230769,181.5719549673859,MECOM
226,GO_Biological_Process_2017b,lipid X metabolic process (GO:2001289),1/17,0.0227126314766075,0.0939129031841749,0,0,47.97355769230769,181.5719549673859,PTPRD
225,GO_Biological_Process_2017b,metanephric part of ureteric bud development (GO:0035502),1/17,0.0227126314766075,0.0939129031841749,0,0,47.97355769230769,181.5719549673859,ROBO2
157,GO_Biological_Process_2017b,axon choice point recognition (GO:0016198),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
223,GO_Biological_Process_2017b,metanephric epithelium development (GO:0072207),1/17,0.0227126314766075,0.0939129031841749,0,0,47.97355769230769,181.5719549673859,ROBO2
224,GO_Biological_Process_2017b,thiamine diphosphate metabolic process (GO:0042357),1/17,0.0227126314766075,0.0939129031841749,0,0,47.97355769230769,181.5719549673859,PTPRD
220,GO_Biological_Process_2017b,glyceraldehyde-3-phosphate metabolic process (GO:0019682),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
156,GO_Biological_Process_2017b,semaphorin-plexin signaling pathway involved in axon guidance (GO:1902287),2/128,0.012848369431055,0.0939129031841749,0,0,12.601269841269842,54.87271301206963,ROBO2;GFRA2
222,GO_Biological_Process_2017b,L-methionine biosynthetic process from O-phospho-L-homoserine and cystathionine (GO:0019283),1/17,0.0227126314766075,0.0939129031841749,0,0,47.97355769230769,181.5719549673859,PTPRD
221,GO_Biological_Process_2017b,glucose 1-phosphate metabolic process (GO:0019255),1/16,0.0213904560937906,0.0939129031841749,0,0,51.174358974358974,196.7557093049865,PTPRD
229,GO_Biological_Process_2017b,metanephric mesenchyme development (GO:0072075),1/18,0.0240330867565966,0.0961323470263864,0,0,45.14932126696833,168.33128827465845,ROBO2
230,GO_Biological_Process_2017b,"7,8-dihydroneopterin 3'-triphosphate biosynthetic process (GO:0035998)",1/18,0.0240330867565966,0.0961323470263864,0,0,45.14932126696833,168.33128827465845,PTPRD
231,GO_Biological_Process_2017b,"fructose 2,6-bisphosphate metabolic process (GO:0006003)",1/18,0.0240330867565966,0.0961323470263864,0,0,45.14932126696833,168.33128827465845,PTPRD
232,GO_Biological_Process_2017b,pyridoxal phosphate metabolic process (GO:0042822),1/19,0.0253518240632961,0.0961801160339481,0,0,42.638888888888886,156.69384876205734,PTPRD
233,GO_Biological_Process_2017b,positive regulation of protein targeting to vacuolar membrane (GO:1900485),1/19,0.0253518240632961,0.0961801160339481,0,0,42.638888888888886,156.69384876205734,TCAF1
235,GO_Biological_Process_2017b,regulation of intermediate filament polymerization or depolymerization (GO:0045108),1/19,0.0253518240632961,0.0961801160339481,0,0,42.638888888888886,156.69384876205734,STMN4
236,GO_Biological_Process_2017b,negative regulation of cytoskeleton organization (GO:0051494),1/19,0.0253518240632961,0.0961801160339481,0,0,42.638888888888886,156.69384876205734,STMN4
234,GO_Biological_Process_2017b,GDP-mannose biosynthetic process from fructose-6-phosphate (GO:0061729),1/19,0.0253518240632961,0.0961801160339481,0,0,42.638888888888886,156.69384876205734,PTPRD
237,GO_Biological_Process_2017b,negative regulation of plant-type hypersensitive response (GO:0034051),1/20,0.0266688455361458,0.0981413515730166,0,0,40.392712550607285,146.39366123411943,MECOM
238,GO_Biological_Process_2017b,glucose 6-phosphate metabolic process (GO:0051156),1/20,0.0266688455361458,0.0981413515730166,0,0,40.392712550607285,146.39366123411943,PTPRD
239,GO_Biological_Process_2017b,positive regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0036091),1/20,0.0266688455361458,0.0981413515730166,0,0,40.392712550607285,146.39366123411943,CHD6
240,GO_Biological_Process_2017b,regulation of cytoskeleton organization (GO:0051493),1/21,0.0279841533165139,0.0999822176745354,0,0,38.371153846153845,137.21973105106596,STMN4
241,GO_Biological_Process_2017b,sprouting angiogenesis (GO:0002040),1/21,0.0279841533165139,0.0999822176745354,0,0,38.371153846153845,137.21973105106596,RNF213
242,GO_Biological_Process_2017b,tyrosine catabolic process to phosphoenolpyruvate (GO:0019446),1/21,0.0279841533165139,0.0999822176745354,0,0,38.371153846153845,137.21973105106596,PTPRD
244,GO_Biological_Process_2017b,negative regulation of hydrogen peroxide-mediated programmed cell death (GO:1901299),1/22,0.0292977495261991,0.1017129417513327,0,0,36.54212454212454,129.00263688319484,MECOM
245,GO_Biological_Process_2017b,fructose 6-phosphate metabolic process (GO:0006002),1/22,0.0292977495261991,0.1017129417513327,0,0,36.54212454212454,129.00263688319484,PTPRD
243,GO_Biological_Process_2017b,endothelial stalk cell fate specification (GO:0097103),1/22,0.0292977495261991,0.1017129417513327,0,0,36.54212454212454,129.00263688319484,RNF213
246,GO_Biological_Process_2017b,glycerol to glycerone phosphate metabolic process (GO:0061610),1/23,0.0306096363049701,0.103342625323202,0,0,34.87937062937063,121.60484715637172,PTPRD
247,GO_Biological_Process_2017b,"fructose 1,6-bisphosphate metabolic process (GO:0030388)",1/23,0.0306096363049701,0.103342625323202,0,0,34.87937062937063,121.60484715637172,PTPRD
248,GO_Biological_Process_2017b,endothelial tip cell fate specification (GO:0097102),1/23,0.0306096363049701,0.103342625323202,0,0,34.87937062937063,121.60484715637172,RNF213
249,GO_Biological_Process_2017b,neurexin clustering involved in presynaptic membrane assembly (GO:0097115),1/25,0.0332282900970065,0.1093358709286196,0,0,31.96955128205128,108.83565874121032,PTPRD
250,GO_Biological_Process_2017b,positive regulation of cytoskeleton organization (GO:0051495),1/25,0.0332282900970065,0.1093358709286196,0,0,31.96955128205128,108.83565874121032,STMN4
251,GO_Biological_Process_2017b,planar cell polarity pathway involved in axon guidance (GO:1904938),2/213,0.0332761346304494,0.1093358709286196,0,0,7.492701421800948,25.497024685327847,ROBO2;GFRA2
23,GO_Biological_Process_2018,positive regulation of dendrite morphogenesis (GO:0050775),1/16,0.0213904560937906,0.1126895946339373,0,0,51.174358974358974,196.7557093049865,PTPRD
22,GO_Biological_Process_2018,positive regulation of cell migration involved in sprouting angiogenesis (GO:0090050),1/16,0.0213904560937906,0.1126895946339373,0,0,51.174358974358974,196.7557093049865,RHOJ
21,GO_Biological_Process_2018,presynapse assembly (GO:0099054),1/15,0.020066558464378,0.1126895946339373,0,0,54.832417582417584,214.3235039145759,PTPRD
18,GO_Biological_Process_2018,regulation of histone modification (GO:0031056),1/14,0.0187409364492418,0.1126895946339373,0,0,59.05325443786983,234.8574522333829,PRDM10
24,GO_Biological_Process_2018,mesonephric tubule development (GO:0072164),1/17,0.0227126314766075,0.1126895946339373,0,0,47.97355769230769,181.5719549673859,ROBO2
19,GO_Biological_Process_2018,axon guidance (GO:0007411),2/158,0.0191264443639075,0.1126895946339373,0,0,10.162564102564104,40.21004848102547,ROBO2;GFRA2
17,GO_Biological_Process_2018,regulation of histone methylation (GO:0031060),1/12,0.0160845107297618,0.1126895946339373,0,0,69.7972027972028,288.2553656873905,PRDM10
16,GO_Biological_Process_2018,cell-cell adhesion via plasma-membrane adhesion molecules (GO:0098742),2/142,0.0156429645074838,0.1126895946339373,0,0,11.333142857142857,47.12019355753685,PTPRD;ROBO2
20,GO_Biological_Process_2018,microtubule depolymerization (GO:0007019),1/15,0.020066558464378,0.1126895946339373,0,0,54.832417582417584,214.3235039145759,STMN4
25,GO_Biological_Process_2018,ureteric bud development (GO:0001657),1/17,0.0227126314766075,0.1126895946339373,0,0,47.97355769230769,181.5719549673859,ROBO2
7,GO_Biological_Process_2018,retinal ganglion cell axon guidance (GO:0031290),1/6,0.0080736268908127,0.1126895946339373,0,0,153.6,740.2218192098322,ROBO2
12,GO_Biological_Process_2018,presynaptic membrane organization (GO:0097090),1/11,0.014753702756032,0.1126895946339373,0,0,76.78076923076924,323.7277777065472,PTPRD
5,GO_Biological_Process_2018,regulation of cytoskeleton organization (GO:0051493),2/95,0.0072534505141677,0.1126895946339373,0,0,17.101075268817205,84.2446507080431,RHOJ;STMN4
6,GO_Biological_Process_2018,regulation of anion channel activity (GO:0010359),1/6,0.0080736268908127,0.1126895946339373,0,0,153.6,740.2218192098322,TCAF1
15,GO_Biological_Process_2018,regulation of small GTPase mediated signal transduction (GO:0051056),2/140,0.0152290097279971,0.1126895946339373,0,0,11.49855072463768,48.11629648655324,TRIO;RHOJ
8,GO_Biological_Process_2018,negative regulation of synapse organization (GO:1905809),1/7,0.0094131205361766,0.1126895946339373,0,0,127.99358974358974,597.1733894173036,ROBO2
9,GO_Biological_Process_2018,regulation of transcription from RNA polymerase II promoter in response to oxidative stress (GO:0043619),1/8,0.0107508728609495,0.1126895946339373,0,0,109.7032967032967,497.25962914000377,CHD6
10,GO_Biological_Process_2018,Cdc42 protein signal transduction (GO:0032488),1/9,0.0120868859385031,0.1126895946339373,0,0,95.98557692307692,423.8371981703313,RHOJ
11,GO_Biological_Process_2018,presynaptic membrane assembly (GO:0097105),1/10,0.0134211618656948,0.1126895946339373,0,0,85.31623931623932,367.7917019980768,PTPRD
14,GO_Biological_Process_2018,negative regulation of chemotaxis (GO:0050922),1/11,0.014753702756032,0.1126895946339373,0,0,76.78076923076924,323.7277777065472,ROBO2
13,GO_Biological_Process_2018,regulation of non-canonical Wnt signaling pathway (GO:2000050),1/11,0.014753702756032,0.1126895946339373,0,0,76.78076923076924,323.7277777065472,RNF213
33,GO_Biological_Process_2018,membrane assembly (GO:0071709),1/23,0.0306096363049701,0.1128183738097471,0,0,34.87937062937063,121.60484715637172,PTPRD
34,GO_Biological_Process_2018,microtubule polymerization or depolymerization (GO:0031109),1/23,0.0306096363049701,0.1128183738097471,0,0,34.87937062937063,121.60484715637172,STMN4
26,GO_Biological_Process_2018,cell projection assembly (GO:0030031),1/20,0.0266688455361458,0.1128183738097471,0,0,40.392712550607285,146.39366123411943,RHOJ
27,GO_Biological_Process_2018,covalent chromatin modification (GO:0016569),1/20,0.0266688455361458,0.1128183738097471,0,0,40.392712550607285,146.39366123411943,PRDM10
28,GO_Biological_Process_2018,positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus (GO:1901522),1/21,0.0279841533165139,0.1128183738097471,0,0,38.371153846153845,137.21973105106596,CHD6
29,GO_Biological_Process_2018,negative regulation of nervous system development (GO:0051961),1/22,0.0292977495261991,0.1128183738097471,0,0,36.54212454212454,129.00263688319484,ROBO2
30,GO_Biological_Process_2018,positive regulation of protein targeting to membrane (GO:0090314),1/22,0.0292977495261991,0.1128183738097471,0,0,36.54212454212454,129.00263688319484,TCAF1
31,GO_Biological_Process_2018,metanephros development (GO:0001656),1/23,0.0306096363049701,0.1128183738097471,0,0,34.87937062937063,121.60484715637172,ROBO2
32,GO_Biological_Process_2018,positive regulation of ion transmembrane transporter activity (GO:0032414),1/23,0.0306096363049701,0.1128183738097471,0,0,34.87937062937063,121.60484715637172,TCAF1
38,GO_Biological_Process_2018,regulation of protein targeting to membrane (GO:0090313),1/27,0.0358401317118484,0.1139361209601966,0,0,29.507396449704142,98.22088743474232,TCAF1
36,GO_Biological_Process_2018,protein depolymerization (GO:0051261),1/25,0.0332282900970065,0.1139361209601966,0,0,31.96955128205128,108.83565874121032,STMN4
37,GO_Biological_Process_2018,positive regulation of synapse assembly (GO:0051965),1/26,0.0345350613606546,0.1139361209601966,0,0,30.689230769230768,103.29320526635196,PTPRD
39,GO_Biological_Process_2018,positive regulation of sprouting angiogenesis (GO:1903672),1/28,0.0371435032676452,0.1139361209601966,0,0,28.413105413105413,93.56340148780022,RHOJ
40,GO_Biological_Process_2018,negative regulation of JNK cascade (GO:0046329),1/28,0.0371435032676452,0.1139361209601966,0,0,28.413105413105413,93.56340148780022,MECOM
42,GO_Biological_Process_2018,positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),1/29,0.0384451781473962,0.1139361209601966,0,0,27.396978021978025,89.27365552728025,CHD6
43,GO_Biological_Process_2018,negative regulation of stress-activated MAPK cascade (GO:0032873),1/30,0.0397451584744871,0.1139361209601966,0,0,26.450928381962864,85.31131290182489,MECOM
44,GO_Biological_Process_2018,regulation of cell migration involved in sprouting angiogenesis (GO:0090049),1/30,0.0397451584744871,0.1139361209601966,0,0,26.450928381962864,85.31131290182489,RHOJ
35,GO_Biological_Process_2018,macromolecule modification (GO:0043412),1/24,0.0319198157870248,0.1139361209601966,0,0,33.36120401337793,114.91361059553886,PRDM10
