,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
195,GO_Biological_Process_2017b,ERBB2-ERBB4 signaling pathway (GO:0038135),2/38,0.0005275811191520497,0.0174680917702968,0,0,69.25694444444444,522.6965599068795,ERBIN;NRG1
197,GO_Biological_Process_2017b,ERBB2 signaling pathway (GO:0038128),2/41,0.0006144037622474869,0.0180225103592596,0,0,63.9198717948718,472.6783914538256,ERBIN;NRG1
161,WikiPathways_2019_Human,Cardiac Hypertrophic Response WP2795,2/55,0.0011044055879804,0.0242969229355689,0,0,47.00235849056604,320.01311451477966,HDAC4;NRG1
162,WikiPathways_2019_Human,MicroRNAs in cardiomyocyte hypertrophy WP1544,2/84,0.0025528513200634,0.0280813645206975,0,0,30.335365853658537,181.11864810557336,HDAC4;NRG1
198,GO_Biological_Process_2017b,epidermal growth factor receptor signaling pathway (GO:0007173),2/55,0.0011044055879804,0.0303711536694612,0,0,47.00235849056604,320.01311451477966,ERBIN;NRG1
0,GO_Biological_Process_2018,ERBB2 signaling pathway (GO:0038128),2/39,0.0005558029199639917,0.0458323611442509,0,0,67.38175675675676,505.03278857308806,ERBIN;NRG1
1,GO_Biological_Process_2018,nervous system development (GO:0007399),4/455,0.0006278405636198764,0.0458323611442509,0,0,12.373139056065884,91.22992959648268,HDAC4;GDA;ADORA1;NRG1
19,GO_Biological_Process_2018,presynaptic membrane organization (GO:0097090),1/11,0.0098579216348164,0.0499609276067028,0,0,117.48235294117649,542.7073703814344,PTPRD
44,GO_Biological_Process_2018,establishment or maintenance of apical/basal cell polarity (GO:0035088),1/18,0.0160833123117468,0.0499609276067028,0,0,69.08304498269896,285.3111137768628,ERBIN
45,GO_Biological_Process_2018,heart trabecula morphogenesis (GO:0061384),1/18,0.0160833123117468,0.0499609276067028,0,0,69.08304498269896,285.3111137768628,NRG1
46,GO_Biological_Process_2018,anion transmembrane transport (GO:0098656),1/18,0.0160833123117468,0.0499609276067028,0,0,69.08304498269896,285.3111137768628,SLC13A3
16,GO_Biological_Process_2018,positive regulation of protein sumoylation (GO:0033235),1/9,0.0080724193100501,0.0499609276067028,0,0,146.86764705882354,707.7995527019895,HDAC4
15,GO_Biological_Process_2018,regulation of striated muscle cell differentiation (GO:0051153),1/8,0.0071785287204102,0.0499609276067028,0,0,167.85714285714286,828.6537822644398,NRG1
14,GO_Biological_Process_2018,histone H4 deacetylation (GO:0070933),1/8,0.0071785287204102,0.0499609276067028,0,0,167.85714285714286,828.6537822644398,HDAC4
13,GO_Biological_Process_2018,cardiac muscle hypertrophy (GO:0003300),1/8,0.0071785287204102,0.0499609276067028,0,0,167.85714285714286,828.6537822644398,HDAC4
12,GO_Biological_Process_2018,ventricular trabecula myocardium morphogenesis (GO:0003222),1/8,0.0071785287204102,0.0499609276067028,0,0,167.85714285714286,828.6537822644398,NRG1
11,GO_Biological_Process_2018,asymmetric protein localization (GO:0008105),1/8,0.0071785287204102,0.0499609276067028,0,0,167.85714285714286,828.6537822644398,ERBIN
10,GO_Biological_Process_2018,negative regulation of sequence-specific DNA binding transcription factor activity (GO:0043433),2/140,0.0069164024538674,0.0499609276067028,0,0,17.97463768115942,89.40332276954871,HDAC4;ERBIN
9,GO_Biological_Process_2018,peptidyl-lysine deacetylation (GO:0034983),1/7,0.0062838777740325,0.0499609276067028,0,0,195.843137254902,992.8792720611536,HDAC4
8,GO_Biological_Process_2018,regulation of protein heterodimerization activity (GO:0043497),1/7,0.0062838777740325,0.0499609276067028,0,0,195.843137254902,992.8792720611536,NRG1
7,GO_Biological_Process_2018,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),1/6,0.0053884659389882,0.0499609276067028,0,0,235.0235294117647,1227.644124299904,PTPRD
6,GO_Biological_Process_2018,negative regulation of glycolytic process (GO:0045820),1/6,0.0053884659389882,0.0499609276067028,0,0,235.0235294117647,1227.644124299904,HDAC4
5,GO_Biological_Process_2018,activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171),1/6,0.0053884659389882,0.0499609276067028,0,0,235.0235294117647,1227.644124299904,NRG1
4,GO_Biological_Process_2018,negative regulation of coenzyme metabolic process (GO:0051198),1/6,0.0053884659389882,0.0499609276067028,0,0,235.0235294117647,1227.644124299904,HDAC4
3,GO_Biological_Process_2018,regulation of protein binding (GO:0043393),2/111,0.0044070373895657,0.0499609276067028,0,0,22.790137614678898,123.6263004577948,HDAC4;NRG1
2,GO_Biological_Process_2018,ERBB signaling pathway (GO:0038127),2/80,0.0023190473995785,0.0499609276067028,0,0,31.897435897435894,193.50894574053115,ERBIN;NRG1
43,GO_Biological_Process_2018,positive regulation of striated muscle cell differentiation (GO:0051155),1/17,0.0151962391911868,0.0499609276067028,0,0,73.40441176470588,307.3227868353231,NRG1
42,GO_Biological_Process_2018,nucleotide catabolic process (GO:0009166),1/17,0.0151962391911868,0.0499609276067028,0,0,73.40441176470588,307.3227868353231,GDA
41,GO_Biological_Process_2018,negative regulation of cellular carbohydrate metabolic process (GO:0010677),1/17,0.0151962391911868,0.0499609276067028,0,0,73.40441176470588,307.3227868353231,HDAC4
40,GO_Biological_Process_2018,regulation of protein sumoylation (GO:0033233),1/17,0.0151962391911868,0.0499609276067028,0,0,73.40441176470588,307.3227868353231,HDAC4
20,GO_Biological_Process_2018,negative regulation of myotube differentiation (GO:0010832),1/11,0.0098579216348164,0.0499609276067028,0,0,117.48235294117649,542.7073703814344,HDAC4
21,GO_Biological_Process_2018,purine nucleobase metabolic process (GO:0006144),1/11,0.0098579216348164,0.0499609276067028,0,0,117.48235294117649,542.7073703814344,GDA
22,GO_Biological_Process_2018,negative regulation of ATP metabolic process (GO:1903579),1/12,0.0107495345067081,0.0499609276067028,0,0,106.79679144385028,484.0984098875249,HDAC4
23,GO_Biological_Process_2018,histone H3 deacetylation (GO:0070932),1/12,0.0107495345067081,0.0499609276067028,0,0,106.79679144385028,484.0984098875249,HDAC4
24,GO_Biological_Process_2018,cardiocyte differentiation (GO:0035051),1/13,0.011640389286531,0.0499609276067028,0,0,97.8921568627451,435.94063546940737,NRG1
25,GO_Biological_Process_2018,regulation of secretion (GO:0051046),1/14,0.0125304865571366,0.0499609276067028,0,0,90.3574660633484,395.7287161899813,NRG1
26,GO_Biological_Process_2018,stem cell development (GO:0048864),1/14,0.0125304865571366,0.0499609276067028,0,0,90.3574660633484,395.7287161899813,NRG1
27,GO_Biological_Process_2018,purine-containing compound catabolic process (GO:0072523),1/14,0.0125304865571366,0.0499609276067028,0,0,90.3574660633484,395.7287161899813,GDA
28,GO_Biological_Process_2018,negative regulation of secretion (GO:0051048),1/14,0.0125304865571366,0.0499609276067028,0,0,90.3574660633484,395.7287161899813,NRG1
18,GO_Biological_Process_2018,presynaptic membrane assembly (GO:0097105),1/10,0.0089655500933473,0.0499609276067028,0,0,130.54248366013073,615.425022203049,PTPRD
29,GO_Biological_Process_2018,purine nucleotide catabolic process (GO:0006195),1/14,0.0125304865571366,0.0499609276067028,0,0,90.3574660633484,395.7287161899813,GDA
31,GO_Biological_Process_2018,presynapse assembly (GO:0099054),1/15,0.01341982690512,0.0499609276067028,0,0,83.89915966386555,361.6911269349327,PTPRD
17,GO_Biological_Process_2018,response to muramyl dipeptide (GO:0032495),1/9,0.0080724193100501,0.0499609276067028,0,0,146.86764705882354,707.7995527019895,ERBIN
33,GO_Biological_Process_2018,mesenchymal cell development (GO:0014031),1/15,0.01341982690512,0.0499609276067028,0,0,83.89915966386555,361.6911269349327,NRG1
34,GO_Biological_Process_2018,regulation of protein homodimerization activity (GO:0043496),1/16,0.0143084109196949,0.0499609276067028,0,0,78.30196078431372,332.5412031884909,NRG1
35,GO_Biological_Process_2018,protein deacylation (GO:0035601),1/16,0.0143084109196949,0.0499609276067028,0,0,78.30196078431372,332.5412031884909,HDAC4
36,GO_Biological_Process_2018,negative regulation of striated muscle cell differentiation (GO:0051154),1/16,0.0143084109196949,0.0499609276067028,0,0,78.30196078431372,332.5412031884909,HDAC4
37,GO_Biological_Process_2018,positive regulation of dendrite morphogenesis (GO:0050775),1/16,0.0143084109196949,0.0499609276067028,0,0,78.30196078431372,332.5412031884909,PTPRD
38,GO_Biological_Process_2018,odontogenesis of dentin-containing tooth (GO:0042475),1/16,0.0143084109196949,0.0499609276067028,0,0,78.30196078431372,332.5412031884909,ANKRD11
39,GO_Biological_Process_2018,myoblast differentiation (GO:0045445),1/16,0.0143084109196949,0.0499609276067028,0,0,78.30196078431372,332.5412031884909,NRG1
30,GO_Biological_Process_2018,neural crest cell differentiation (GO:0014033),1/15,0.01341982690512,0.0499609276067028,0,0,83.89915966386555,361.6911269349327,NRG1
32,GO_Biological_Process_2018,cardiac muscle cell differentiation (GO:0055007),1/15,0.01341982690512,0.0499609276067028,0,0,83.89915966386555,361.6911269349327,NRG1
199,GO_Biological_Process_2017b,ERBB2-EGFR signaling pathway (GO:0038134),2/73,0.0019358238702516,0.050103676641808,0,0,35.054577464788736,218.9937370166489,ERBIN;NRG1
47,GO_Biological_Process_2018,striated muscle cell differentiation (GO:0051146),1/19,0.01696963087688,0.0505625736331526,0,0,65.24183006535948,265.9472259849427,NRG1
48,GO_Biological_Process_2018,regulation of myotube differentiation (GO:0010830),1/19,0.01696963087688,0.0505625736331526,0,0,65.24183006535948,265.9472259849427,HDAC4
165,WikiPathways_2019_Human,Genes targeted by miRNAs in adipocytes WP1992,1/13,0.011640389286531,0.0512177128607366,0,0,97.8921568627451,435.94063546940737,HDAC4
164,WikiPathways_2019_Human,Nucleotide GPCRs WP80,1/11,0.0098579216348164,0.0512177128607366,0,0,117.48235294117649,542.7073703814344,ADORA1
163,WikiPathways_2019_Human,NLR Proteins WP288,1/9,0.0080724193100501,0.0512177128607366,0,0,146.86764705882354,707.7995527019895,ERBIN
49,GO_Biological_Process_2018,purine nucleotide metabolic process (GO:0006163),1/20,0.0178551954764704,0.0521371707912936,0,0,61.80495356037152,248.79341471282052,GDA
50,GO_Biological_Process_2018,regulation of ERBB signaling pathway (GO:1901184),1/22,0.0196240651712844,0.0561786963726965,0,0,55.91316526610644,219.7945772360195,NRG1
51,GO_Biological_Process_2018,membrane assembly (GO:0071709),1/23,0.0205073714570783,0.0575783890910277,0,0,53.36898395721925,207.44368622737056,PTPRD
52,GO_Biological_Process_2018,inflammatory response (GO:0006954),2/252,0.0211844439649737,0.0578320225746209,0,0,9.866,38.02838000784799,HDAC4;ADORA1
53,GO_Biological_Process_2018,mammary gland development (GO:0030879),1/24,0.0213899261577365,0.0578320225746209,0,0,51.0460358056266,196.26359569838613,NRG1
245,GO_Biological_Process_2017b,histone H3-K56 deacetylation (GO:0071572),1/12,0.0107495345067081,0.0601170263674046,0,0,106.79679144385028,484.0984098875249,HDAC4
232,GO_Biological_Process_2017b,His-Purkinje system cell differentiation (GO:0060932),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,NRG1
231,GO_Biological_Process_2017b,cardiac neural crest cell development involved in heart development (GO:0061308),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,NRG1
227,GO_Biological_Process_2017b,cardiac pacemaker cell differentiation (GO:0060920),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,NRG1
229,GO_Biological_Process_2017b,atrial cardiac muscle cell differentiation (GO:0055011),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,NRG1
228,GO_Biological_Process_2017b,negative regulation of skeletal muscle fiber differentiation (GO:1902810),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
233,GO_Biological_Process_2017b,protein deacetylation (GO:0006476),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
226,GO_Biological_Process_2017b,regulation of heparan sulfate proteoglycan binding (GO:1905858),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
230,GO_Biological_Process_2017b,regulation of apolipoprotein binding (GO:2000656),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
234,GO_Biological_Process_2017b,positive regulation of myotube differentiation (GO:0010831),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,NRG1
238,GO_Biological_Process_2017b,regulation of collagen binding (GO:0033341),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
236,GO_Biological_Process_2017b,Hsp90 deacetylation (GO:0070846),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
237,GO_Biological_Process_2017b,regulation of actin binding (GO:1904616),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
225,GO_Biological_Process_2017b,regulation of C-C chemokine binding (GO:2001263),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
239,GO_Biological_Process_2017b,regulation of protein binding (GO:0043393),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
240,GO_Biological_Process_2017b,histone H3-K4 deacetylation (GO:1990596),1/12,0.0107495345067081,0.0601170263674046,0,0,106.79679144385028,484.0984098875249,HDAC4
241,GO_Biological_Process_2017b,regulation of microtubule binding (GO:1904526),1/12,0.0107495345067081,0.0601170263674046,0,0,106.79679144385028,484.0984098875249,HDAC4
242,GO_Biological_Process_2017b,ventricular cardiac muscle cell differentiation (GO:0055012),1/12,0.0107495345067081,0.0601170263674046,0,0,106.79679144385028,484.0984098875249,NRG1
243,GO_Biological_Process_2017b,cardiac muscle cell myoblast differentiation (GO:0060379),1/12,0.0107495345067081,0.0601170263674046,0,0,106.79679144385028,484.0984098875249,NRG1
244,GO_Biological_Process_2017b,histone H3-K9 deacetylation (GO:1990619),1/12,0.0107495345067081,0.0601170263674046,0,0,106.79679144385028,484.0984098875249,HDAC4
246,GO_Biological_Process_2017b,mammary gland morphogenesis (GO:0060443),1/12,0.0107495345067081,0.0601170263674046,0,0,106.79679144385028,484.0984098875249,NRG1
247,GO_Biological_Process_2017b,negative regulation of myoblast fusion (GO:1901740),1/13,0.011640389286531,0.0601170263674046,0,0,97.8921568627451,435.94063546940737,HDAC4
248,GO_Biological_Process_2017b,negative regulation of skeletal muscle fiber development (GO:0048744),1/13,0.011640389286531,0.0601170263674046,0,0,97.8921568627451,435.94063546940737,HDAC4
235,GO_Biological_Process_2017b,regulation of receptor binding (GO:1900120),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
224,GO_Biological_Process_2017b,tubulin deacetylation (GO:0090042),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
219,GO_Biological_Process_2017b,left ventricular trabecular myocardium morphogenesis (GO:0003225),1/10,0.0089655500933473,0.0601170263674046,0,0,130.54248366013073,615.425022203049,NRG1
222,GO_Biological_Process_2017b,thelarche (GO:0042695),1/10,0.0089655500933473,0.0601170263674046,0,0,130.54248366013073,615.425022203049,NRG1
200,GO_Biological_Process_2017b,negative regulation of NF-kappaB transcription factor activity (GO:0032088),2/115,0.0047218279585048,0.0601170263674046,0,0,21.978982300884955,117.70974251686668,HDAC4;ERBIN
201,GO_Biological_Process_2017b,negative regulation of gastric acid secretion (GO:0060455),1/6,0.0053884659389882,0.0601170263674046,0,0,235.0235294117647,1227.644124299904,NRG1
202,GO_Biological_Process_2017b,negative regulation of dehydroepiandrosterone secretion (GO:2000841),1/7,0.0062838777740325,0.0601170263674046,0,0,195.843137254902,992.8792720611536,NRG1
203,GO_Biological_Process_2017b,negative regulation of androstenedione secretion (GO:2000838),1/7,0.0062838777740325,0.0601170263674046,0,0,195.843137254902,992.8792720611536,NRG1
204,GO_Biological_Process_2017b,negative regulation of estrone secretion (GO:2000868),1/7,0.0062838777740325,0.0601170263674046,0,0,195.843137254902,992.8792720611536,NRG1
205,GO_Biological_Process_2017b,negative regulation of estradiol secretion (GO:2000865),1/7,0.0062838777740325,0.0601170263674046,0,0,195.843137254902,992.8792720611536,NRG1
206,GO_Biological_Process_2017b,negative regulation of testosterone secretion (GO:2000844),1/7,0.0062838777740325,0.0601170263674046,0,0,195.843137254902,992.8792720611536,NRG1
207,GO_Biological_Process_2017b,negative regulation of renal sodium excretion (GO:0035814),1/7,0.0062838777740325,0.0601170263674046,0,0,195.843137254902,992.8792720611536,NRG1
208,GO_Biological_Process_2017b,negative regulation of saliva secretion (GO:1905747),1/8,0.0071785287204102,0.0601170263674046,0,0,167.85714285714286,828.6537822644398,NRG1
209,GO_Biological_Process_2017b,cardiac muscle hypertrophy in response to stress (GO:0014898),1/8,0.0071785287204102,0.0601170263674046,0,0,167.85714285714286,828.6537822644398,HDAC4
223,GO_Biological_Process_2017b,regulation of Ras GTPase binding (GO:1904475),1/11,0.0098579216348164,0.0601170263674046,0,0,117.48235294117649,542.7073703814344,HDAC4
210,GO_Biological_Process_2017b,cellular response to muramyl dipeptide (GO:0071225),1/8,0.0071785287204102,0.0601170263674046,0,0,167.85714285714286,828.6537822644398,ERBIN
212,GO_Biological_Process_2017b,positive regulation of cardiac muscle cell differentiation (GO:2000727),1/8,0.0071785287204102,0.0601170263674046,0,0,167.85714285714286,828.6537822644398,NRG1
213,GO_Biological_Process_2017b,negative regulation of secretion (GO:0051048),1/8,0.0071785287204102,0.0601170263674046,0,0,167.85714285714286,828.6537822644398,NRG1
214,GO_Biological_Process_2017b,histone H4-K12 deacetylation (GO:1990679),1/8,0.0071785287204102,0.0601170263674046,0,0,167.85714285714286,828.6537822644398,HDAC4
215,GO_Biological_Process_2017b,positive regulation of protein sumoylation (GO:0033235),1/9,0.0080724193100501,0.0601170263674046,0,0,146.86764705882354,707.7995527019895,HDAC4
216,GO_Biological_Process_2017b,establishment or maintenance of epithelial cell apical/basal polarity (GO:0045197),1/9,0.0080724193100501,0.0601170263674046,0,0,146.86764705882354,707.7995527019895,ERBIN
217,GO_Biological_Process_2017b,right ventricular trabecular myocardium morphogenesis (GO:0003227),1/10,0.0089655500933473,0.0601170263674046,0,0,130.54248366013073,615.425022203049,NRG1
218,GO_Biological_Process_2017b,bone trabecula formation (GO:0060346),1/10,0.0089655500933473,0.0601170263674046,0,0,130.54248366013073,615.425022203049,ANKRD11
249,GO_Biological_Process_2017b,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),1/13,0.011640389286531,0.0601170263674046,0,0,97.8921568627451,435.94063546940737,PTPRD
220,GO_Biological_Process_2017b,mammary gland development (GO:0030879),1/10,0.0089655500933473,0.0601170263674046,0,0,130.54248366013073,615.425022203049,NRG1
221,GO_Biological_Process_2017b,positive regulation of SUMO transferase activity (GO:1903755),1/10,0.0089655500933473,0.0601170263674046,0,0,130.54248366013073,615.425022203049,HDAC4
211,GO_Biological_Process_2017b,histone H4-K16 deacetylation (GO:1990678),1/8,0.0071785287204102,0.0601170263674046,0,0,167.85714285714286,828.6537822644398,HDAC4
250,GO_Biological_Process_2017b,cardiac muscle cell development (GO:0055013),1/13,0.011640389286531,0.0601170263674046,0,0,97.8921568627451,435.94063546940737,NRG1
278,GO_Biological_Process_2017b,O3-(N-acetylglucosamine-1-phosphoryl)-L-serine biosynthetic process (GO:0018425),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
252,GO_Biological_Process_2017b,dosage compensation (GO:0007549),1/13,0.011640389286531,0.0601170263674046,0,0,97.8921568627451,435.94063546940737,HDAC4
275,GO_Biological_Process_2017b,dentin secretion (GO:0070468),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,ANKRD11
276,GO_Biological_Process_2017b,1-deoxy-D-xylulose 5-phosphate metabolic process (GO:0052863),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
277,GO_Biological_Process_2017b,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde (GO:0061720),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
279,GO_Biological_Process_2017b,methanopterin-containing compound metabolic process (GO:2001115),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
280,GO_Biological_Process_2017b,carbamoyl phosphate metabolic process (GO:0070408),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
281,GO_Biological_Process_2017b,alditol phosphate metabolic process (GO:0052646),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
282,GO_Biological_Process_2017b,presynaptic membrane assembly (GO:0097105),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
283,GO_Biological_Process_2017b,phosphagen metabolic process (GO:0006599),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
251,GO_Biological_Process_2017b,negative regulation of myotube differentiation (GO:0010832),1/13,0.011640389286531,0.0601170263674046,0,0,97.8921568627451,435.94063546940737,HDAC4
285,GO_Biological_Process_2017b,chronic inflammatory response (GO:0002544),2/211,0.0151661891266679,0.0601170263674046,0,0,11.825956937799043,49.53522887531236,HDAC4;ADORA1
286,GO_Biological_Process_2017b,inflammatory response (GO:0006954),2/211,0.0151661891266679,0.0601170263674046,0,0,11.825956937799043,49.53522887531236,HDAC4;ADORA1
287,GO_Biological_Process_2017b,thiamine diphosphate metabolic process (GO:0042357),1/17,0.0151962391911868,0.0601170263674046,0,0,73.40441176470588,307.3227868353231,PTPRD
288,GO_Biological_Process_2017b,molybdopterin cofactor metabolic process (GO:0043545),1/17,0.0151962391911868,0.0601170263674046,0,0,73.40441176470588,307.3227868353231,PTPRD
289,GO_Biological_Process_2017b,B cell activation involved in immune response (GO:0002312),1/17,0.0151962391911868,0.0601170263674046,0,0,73.40441176470588,307.3227868353231,HDAC4
290,GO_Biological_Process_2017b,L-methionine biosynthetic process from O-phospho-L-homoserine and cystathionine (GO:0019283),1/17,0.0151962391911868,0.0601170263674046,0,0,73.40441176470588,307.3227868353231,PTPRD
291,GO_Biological_Process_2017b,mammary gland epithelium development (GO:0061180),1/17,0.0151962391911868,0.0601170263674046,0,0,73.40441176470588,307.3227868353231,NRG1
292,GO_Biological_Process_2017b,lipid X metabolic process (GO:2001289),1/17,0.0151962391911868,0.0601170263674046,0,0,73.40441176470588,307.3227868353231,PTPRD
293,GO_Biological_Process_2017b,mammary gland fat development (GO:0060611),1/17,0.0151962391911868,0.0601170263674046,0,0,73.40441176470588,307.3227868353231,NRG1
294,GO_Biological_Process_2017b,acute inflammatory response (GO:0002526),2/212,0.015302515802612,0.0601170263674046,0,0,11.76904761904762,49.19153594031784,HDAC4;ADORA1
274,GO_Biological_Process_2017b,glucose 1-phosphate metabolic process (GO:0019255),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
273,GO_Biological_Process_2017b,glyceraldehyde-3-phosphate metabolic process (GO:0019682),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
284,GO_Biological_Process_2017b,inflammatory response to wounding (GO:0090594),2/211,0.0151661891266679,0.0601170263674046,0,0,11.825956937799043,49.53522887531236,HDAC4;ADORA1
271,GO_Biological_Process_2017b,D-glycero-D-manno-heptose 7-phosphate metabolic process (GO:2001060),1/16,0.0143084109196949,0.0601170263674046,0,0,78.30196078431372,332.5412031884909,PTPRD
255,GO_Biological_Process_2017b,purine ribonucleotide catabolic process (GO:0009154),1/14,0.0125304865571366,0.0601170263674046,0,0,90.3574660633484,395.7287161899813,GDA
256,GO_Biological_Process_2017b,purine deoxyribonucleotide catabolic process (GO:0009155),1/15,0.01341982690512,0.0601170263674046,0,0,83.89915966386555,361.6911269349327,GDA
257,GO_Biological_Process_2017b,B cell activation (GO:0042113),1/15,0.01341982690512,0.0601170263674046,0,0,83.89915966386555,361.6911269349327,HDAC4
258,GO_Biological_Process_2017b,response to muramyl dipeptide (GO:0032495),1/15,0.01341982690512,0.0601170263674046,0,0,83.89915966386555,361.6911269349327,ERBIN
259,GO_Biological_Process_2017b,purine nucleotide catabolic process (GO:0006195),1/15,0.01341982690512,0.0601170263674046,0,0,83.89915966386555,361.6911269349327,GDA
260,GO_Biological_Process_2017b,establishment of B cell polarity (GO:0001769),1/15,0.01341982690512,0.0601170263674046,0,0,83.89915966386555,361.6911269349327,HDAC4
261,GO_Biological_Process_2017b,mesenchymal cell differentiation involved in mammary gland development (GO:0060610),1/15,0.01341982690512,0.0601170263674046,0,0,83.89915966386555,361.6911269349327,NRG1
262,GO_Biological_Process_2017b,peptidyl-lysine deacetylation (GO:0034983),1/15,0.01341982690512,0.0601170263674046,0,0,83.89915966386555,361.6911269349327,HDAC4
254,GO_Biological_Process_2017b,negative regulation of ERBB3 signaling pathway (GO:1905579),1/14,0.0125304865571366,0.0601170263674046,0,0,90.3574660633484,395.7287161899813,NRG1
