,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
5,GO_Biological_Process_2018,cellular cation homeostasis (GO:0030003),1/8,0.0071785287204102,0.0738314003456261,0,0,167.85714285714286,828.6537822644398,LETMD1
4,GO_Biological_Process_2018,ventricular trabecula myocardium morphogenesis (GO:0003222),1/8,0.0071785287204102,0.0738314003456261,0,0,167.85714285714286,828.6537822644398,NRG1
3,GO_Biological_Process_2018,ventricular cardiac muscle cell membrane repolarization (GO:0099625),1/8,0.0071785287204102,0.0738314003456261,0,0,167.85714285714286,828.6537822644398,KCND3
2,GO_Biological_Process_2018,regulation of protein heterodimerization activity (GO:0043497),1/7,0.0062838777740325,0.0738314003456261,0,0,195.843137254902,992.8792720611536,NRG1
1,GO_Biological_Process_2018,activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171),1/6,0.0053884659389882,0.0738314003456261,0,0,235.0235294117647,1227.644124299904,NRG1
12,GO_Biological_Process_2018,membrane repolarization (GO:0086009),1/13,0.011640389286531,0.0738314003456261,0,0,97.8921568627451,435.94063546940737,KCND3
33,GO_Biological_Process_2018,positive regulation of erythrocyte differentiation (GO:0045648),1/22,0.0196240651712844,0.0744560119734026,0,0,55.91316526610644,219.7945772360195,FAM210B
32,GO_Biological_Process_2018,regulation of ERBB signaling pathway (GO:1901184),1/22,0.0196240651712844,0.0744560119734026,0,0,55.91316526610644,219.7945772360195,NRG1
31,GO_Biological_Process_2018,protein O-linked glycosylation via serine (GO:0018242),1/22,0.0196240651712844,0.0744560119734026,0,0,55.91316526610644,219.7945772360195,GALNTL6
30,GO_Biological_Process_2018,mRNA transcription (GO:0009299),1/21,0.0187400067082949,0.0744560119734026,0,0,58.71176470588235,233.50224496360525,TFCP2
28,GO_Biological_Process_2018,cellular response to estradiol stimulus (GO:0071392),1/20,0.0178551954764704,0.0744560119734026,0,0,61.80495356037152,248.79341471282052,FAM210B
27,GO_Biological_Process_2018,striated muscle cell differentiation (GO:0051146),1/19,0.01696963087688,0.0744560119734026,0,0,65.24183006535948,265.9472259849427,NRG1
26,GO_Biological_Process_2018,heart trabecula morphogenesis (GO:0061384),1/18,0.0160833123117468,0.0744560119734026,0,0,69.08304498269896,285.3111137768628,NRG1
25,GO_Biological_Process_2018,positive regulation of striated muscle cell differentiation (GO:0051155),1/17,0.0151962391911868,0.0744560119734026,0,0,73.40441176470588,307.3227868353231,NRG1
29,GO_Biological_Process_2018,protein O-linked glycosylation via threonine (GO:0018243),1/21,0.0187400067082949,0.0744560119734026,0,0,58.71176470588235,233.50224496360525,GALNTL6
34,GO_Biological_Process_2018,mammary gland development (GO:0030879),1/24,0.0213899261577365,0.0788371564099431,0,0,51.0460358056266,196.26359569838613,NRG1
35,GO_Biological_Process_2018,potassium ion homeostasis (GO:0055075),1/25,0.0222717298790694,0.0798070320666655,0,0,48.91666666666666,186.10038260880103,SLC12A9
36,GO_Biological_Process_2018,monovalent inorganic cation homeostasis (GO:0055067),1/26,0.0231527832149216,0.0807218658033755,0,0,46.95764705882353,176.82560723797164,SLC12A9
37,GO_Biological_Process_2018,positive regulation of myeloid cell differentiation (GO:0045639),1/29,0.02579144685281,0.0839113681336515,0,0,41.92016806722689,153.33191684558912,FAM210B
38,GO_Biological_Process_2018,cardiac muscle cell action potential (GO:0086001),1/29,0.02579144685281,0.0839113681336515,0,0,41.92016806722689,153.33191684558912,KCND3
39,GO_Biological_Process_2018,activation of protein kinase B activity (GO:0032148),1/30,0.0266695046006179,0.0839113681336515,0,0,40.47261663286004,146.68225415832842,NRG1
40,GO_Biological_Process_2018,response to estradiol (GO:0032355),1/30,0.0266695046006179,0.0839113681336515,0,0,40.47261663286004,146.68225415832842,FAM210B
47,GO_Biological_Process_2018,cardiac muscle tissue development (GO:0048738),1/36,0.0319221763964905,0.0840400154111689,0,0,33.52436974789916,115.4731604004656,NRG1
48,GO_Biological_Process_2018,carbohydrate biosynthetic process (GO:0016051),1/36,0.0319221763964905,0.0840400154111689,0,0,33.52436974789916,115.4731604004656,GALNTL6
46,GO_Biological_Process_2018,neural crest cell development (GO:0014032),1/35,0.0310485941558708,0.0840400154111689,0,0,34.5121107266436,119.83301120641356,NRG1
45,GO_Biological_Process_2018,regulation of heart rate by cardiac conduction (GO:0086091),1/35,0.0310485941558708,0.0840400154111689,0,0,34.5121107266436,119.83301120641356,KCND3
43,GO_Biological_Process_2018,positive regulation of muscle cell differentiation (GO:0051149),1/34,0.030174267482518,0.0840400154111689,0,0,35.559714795008915,124.48623298308226,NRG1
42,GO_Biological_Process_2018,oligosaccharide biosynthetic process (GO:0009312),1/33,0.0292991957903235,0.0840400154111689,0,0,36.67279411764706,129.4621221594897,GALNTL6
41,GO_Biological_Process_2018,regulation of erythrocyte differentiation (GO:0045646),1/32,0.0284233784701102,0.0840400154111689,0,0,37.85768500948767,134.79392621731594,FAM210B
44,GO_Biological_Process_2018,ventricular cardiac muscle tissue morphogenesis (GO:0055010),1/34,0.030174267482518,0.0840400154111689,0,0,35.559714795008915,124.48623298308226,NRG1
49,GO_Biological_Process_2018,potassium ion import (GO:0010107),1/38,0.0336671099659209,0.086861143712076,0,0,31.70906200317965,107.5328454820737,SLC12A9
50,GO_Biological_Process_2018,ERBB2 signaling pathway (GO:0038128),1/39,0.0345384624837867,0.087361993341343,0,0,30.87306501547988,103.9089106040704,NRG1
51,GO_Biological_Process_2018,negative regulation of transport (GO:0051051),1/40,0.035409072945574,0.0878417386534434,0,0,30.07993966817496,100.49067723322013,NRG1
52,GO_Biological_Process_2018,negative regulation of ERBB signaling pathway (GO:1901185),1/43,0.0380164579400951,0.0925306240428732,0,0,27.92717086834734,91.3144790197023,NRG1
187,GO_Biological_Process_2017b,negative regulation of ERBB3 signaling pathway (GO:1905579),1/14,0.0125304865571366,0.0930194035339315,0,0,90.3574660633484,395.7287161899813,NRG1
172,GO_Biological_Process_2017b,cardiac pacemaker cell differentiation (GO:0060920),1/11,0.0098579216348164,0.0930194035339315,0,0,117.48235294117649,542.7073703814344,NRG1
173,GO_Biological_Process_2017b,atrial cardiac muscle cell differentiation (GO:0055011),1/11,0.0098579216348164,0.0930194035339315,0,0,117.48235294117649,542.7073703814344,NRG1
174,GO_Biological_Process_2017b,cardiac neural crest cell development involved in heart development (GO:0061308),1/11,0.0098579216348164,0.0930194035339315,0,0,117.48235294117649,542.7073703814344,NRG1
175,GO_Biological_Process_2017b,negative stranded viral RNA replication (GO:0039689),1/11,0.0098579216348164,0.0930194035339315,0,0,117.48235294117649,542.7073703814344,ATG16L1
176,GO_Biological_Process_2017b,His-Purkinje system cell differentiation (GO:0060932),1/11,0.0098579216348164,0.0930194035339315,0,0,117.48235294117649,542.7073703814344,NRG1
177,GO_Biological_Process_2017b,positive regulation of myotube differentiation (GO:0010831),1/11,0.0098579216348164,0.0930194035339315,0,0,117.48235294117649,542.7073703814344,NRG1
178,GO_Biological_Process_2017b,cellular magnesium ion homeostasis (GO:0010961),1/11,0.0098579216348164,0.0930194035339315,0,0,117.48235294117649,542.7073703814344,LETMD1
182,GO_Biological_Process_2017b,cardiac muscle cell myoblast differentiation (GO:0060379),1/12,0.0107495345067081,0.0930194035339315,0,0,106.79679144385028,484.0984098875249,NRG1
180,GO_Biological_Process_2017b,membrane repolarization during cardiac muscle cell action potential (GO:0086013),1/12,0.0107495345067081,0.0930194035339315,0,0,106.79679144385028,484.0984098875249,KCND3
181,GO_Biological_Process_2017b,ventricular cardiac muscle cell differentiation (GO:0055012),1/12,0.0107495345067081,0.0930194035339315,0,0,106.79679144385028,484.0984098875249,NRG1
171,GO_Biological_Process_2017b,thelarche (GO:0042695),1/10,0.0089655500933473,0.0930194035339315,0,0,130.54248366013073,615.425022203049,NRG1
183,GO_Biological_Process_2017b,mammary gland morphogenesis (GO:0060443),1/12,0.0107495345067081,0.0930194035339315,0,0,106.79679144385028,484.0984098875249,NRG1
184,GO_Biological_Process_2017b,cardiac muscle cell development (GO:0055013),1/13,0.011640389286531,0.0930194035339315,0,0,97.8921568627451,435.94063546940737,NRG1
185,GO_Biological_Process_2017b,membrane repolarization during AV node cell action potential (GO:0086049),1/13,0.011640389286531,0.0930194035339315,0,0,97.8921568627451,435.94063546940737,KCND3
186,GO_Biological_Process_2017b,positive regulation of sarcomere organization (GO:0060298),1/14,0.0125304865571366,0.0930194035339315,0,0,90.3574660633484,395.7287161899813,NRG1
179,GO_Biological_Process_2017b,membrane repolarization during bundle of His cell action potential (GO:0086050),1/12,0.0107495345067081,0.0930194035339315,0,0,106.79679144385028,484.0984098875249,KCND3
170,GO_Biological_Process_2017b,mammary gland development (GO:0030879),1/10,0.0089655500933473,0.0930194035339315,0,0,130.54248366013073,615.425022203049,NRG1
165,GO_Biological_Process_2017b,cardiac muscle cell membrane repolarization (GO:0099622),1/9,0.0080724193100501,0.0930194035339315,0,0,146.86764705882354,707.7995527019895,KCND3
168,GO_Biological_Process_2017b,right ventricular trabecular myocardium morphogenesis (GO:0003227),1/10,0.0089655500933473,0.0930194035339315,0,0,130.54248366013073,615.425022203049,NRG1
151,GO_Biological_Process_2017b,negative regulation of gastric acid secretion (GO:0060455),1/6,0.0053884659389882,0.0930194035339315,0,0,235.0235294117647,1227.644124299904,NRG1
152,GO_Biological_Process_2017b,cellular aluminum ion homeostasis (GO:0010217),1/6,0.0053884659389882,0.0930194035339315,0,0,235.0235294117647,1227.644124299904,LETMD1
153,GO_Biological_Process_2017b,cellular transition metal ion homeostasis (GO:0046916),1/6,0.0053884659389882,0.0930194035339315,0,0,235.0235294117647,1227.644124299904,LETMD1
154,GO_Biological_Process_2017b,negative regulation of dehydroepiandrosterone secretion (GO:2000841),1/7,0.0062838777740325,0.0930194035339315,0,0,195.843137254902,992.8792720611536,NRG1
155,GO_Biological_Process_2017b,negative regulation of androstenedione secretion (GO:2000838),1/7,0.0062838777740325,0.0930194035339315,0,0,195.843137254902,992.8792720611536,NRG1
156,GO_Biological_Process_2017b,negative regulation of estrone secretion (GO:2000868),1/7,0.0062838777740325,0.0930194035339315,0,0,195.843137254902,992.8792720611536,NRG1
157,GO_Biological_Process_2017b,negative regulation of estradiol secretion (GO:2000865),1/7,0.0062838777740325,0.0930194035339315,0,0,195.843137254902,992.8792720611536,NRG1
169,GO_Biological_Process_2017b,left ventricular trabecular myocardium morphogenesis (GO:0003225),1/10,0.0089655500933473,0.0930194035339315,0,0,130.54248366013073,615.425022203049,NRG1
158,GO_Biological_Process_2017b,negative regulation of testosterone secretion (GO:2000844),1/7,0.0062838777740325,0.0930194035339315,0,0,195.843137254902,992.8792720611536,NRG1
160,GO_Biological_Process_2017b,negative regulation of saliva secretion (GO:1905747),1/8,0.0071785287204102,0.0930194035339315,0,0,167.85714285714286,828.6537822644398,NRG1
161,GO_Biological_Process_2017b,positive regulation of cardiac muscle cell differentiation (GO:2000727),1/8,0.0071785287204102,0.0930194035339315,0,0,167.85714285714286,828.6537822644398,NRG1
162,GO_Biological_Process_2017b,negative regulation of secretion (GO:0051048),1/8,0.0071785287204102,0.0930194035339315,0,0,167.85714285714286,828.6537822644398,NRG1
163,GO_Biological_Process_2017b,potassium ion export (GO:0071435),1/9,0.0080724193100501,0.0930194035339315,0,0,146.86764705882354,707.7995527019895,KCND3
164,GO_Biological_Process_2017b,cellular metal ion homeostasis (GO:0006875),1/9,0.0080724193100501,0.0930194035339315,0,0,146.86764705882354,707.7995527019895,LETMD1
166,GO_Biological_Process_2017b,potassium ion export from cell (GO:0098668),1/9,0.0080724193100501,0.0930194035339315,0,0,146.86764705882354,707.7995527019895,KCND3
167,GO_Biological_Process_2017b,membrane repolarization during Purkinje myocyte action potential (GO:0086051),1/9,0.0080724193100501,0.0930194035339315,0,0,146.86764705882354,707.7995527019895,KCND3
159,GO_Biological_Process_2017b,negative regulation of renal sodium excretion (GO:0035814),1/7,0.0062838777740325,0.0930194035339315,0,0,195.843137254902,992.8792720611536,NRG1
188,GO_Biological_Process_2017b,membrane repolarization during SA node cell action potential (GO:0086052),1/15,0.01341982690512,0.0930194035339315,0,0,83.89915966386555,361.6911269349327,KCND3
211,GO_Biological_Process_2017b,L-methionine biosynthetic process from O-phospho-L-homoserine and cystathionine (GO:0019283),1/17,0.0151962391911868,0.0930194035339315,0,0,73.40441176470588,307.3227868353231,PTPRB
190,GO_Biological_Process_2017b,ribose phosphate metabolic process (GO:0019693),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
216,GO_Biological_Process_2017b,mammary gland fat development (GO:0060611),1/17,0.0151962391911868,0.0930194035339315,0,0,73.40441176470588,307.3227868353231,NRG1
215,GO_Biological_Process_2017b,regulation of protein heterodimerization activity (GO:0043497),1/17,0.0151962391911868,0.0930194035339315,0,0,73.40441176470588,307.3227868353231,NRG1
214,GO_Biological_Process_2017b,cellular potassium ion homeostasis (GO:0030007),1/17,0.0151962391911868,0.0930194035339315,0,0,73.40441176470588,307.3227868353231,LETMD1
213,GO_Biological_Process_2017b,lipid X metabolic process (GO:2001289),1/17,0.0151962391911868,0.0930194035339315,0,0,73.40441176470588,307.3227868353231,PTPRB
212,GO_Biological_Process_2017b,mammary gland epithelium development (GO:0061180),1/17,0.0151962391911868,0.0930194035339315,0,0,73.40441176470588,307.3227868353231,NRG1
189,GO_Biological_Process_2017b,mesenchymal cell differentiation involved in mammary gland development (GO:0060610),1/15,0.01341982690512,0.0930194035339315,0,0,83.89915966386555,361.6911269349327,NRG1
210,GO_Biological_Process_2017b,molybdopterin cofactor metabolic process (GO:0043545),1/17,0.0151962391911868,0.0930194035339315,0,0,73.40441176470588,307.3227868353231,PTPRB
209,GO_Biological_Process_2017b,thiamine diphosphate metabolic process (GO:0042357),1/17,0.0151962391911868,0.0930194035339315,0,0,73.40441176470588,307.3227868353231,PTPRB
207,GO_Biological_Process_2017b,alditol phosphate metabolic process (GO:0052646),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
206,GO_Biological_Process_2017b,carbamoyl phosphate metabolic process (GO:0070408),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
205,GO_Biological_Process_2017b,methanopterin-containing compound metabolic process (GO:2001115),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
204,GO_Biological_Process_2017b,regulation of protein homodimerization activity (GO:0043496),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,NRG1
208,GO_Biological_Process_2017b,phosphagen metabolic process (GO:0006599),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
202,GO_Biological_Process_2017b,6-sulfoquinovose(1-) catabolic process to glycerone phosphate and 3-sulfolactaldehyde (GO:0061720),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
191,GO_Biological_Process_2017b,6-sulfoquinovose(1-) catabolic process to 3-sulfopropanediol(1-) (GO:0061721),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
192,GO_Biological_Process_2017b,nucleoside phosphate metabolic process (GO:0006753),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
203,GO_Biological_Process_2017b,O3-(N-acetylglucosamine-1-phosphoryl)-L-serine biosynthetic process (GO:0018425),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
194,GO_Biological_Process_2017b,xylulose 5-phosphate metabolic process (GO:0051167),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
195,GO_Biological_Process_2017b,phosphate-containing compound metabolic process (GO:0006796),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
196,GO_Biological_Process_2017b,deoxyribose phosphate metabolic process (GO:0019692),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
193,GO_Biological_Process_2017b,D-tagatose 6-phosphate metabolic process (GO:2001058),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
197,GO_Biological_Process_2017b,D-glycero-D-manno-heptose 7-phosphate metabolic process (GO:2001060),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
198,GO_Biological_Process_2017b,"cyclic 2,3-bisphospho-D-glycerate biosynthetic process (GO:1901369)",1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
199,GO_Biological_Process_2017b,glyceraldehyde-3-phosphate metabolic process (GO:0019682),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
200,GO_Biological_Process_2017b,glucose 1-phosphate metabolic process (GO:0019255),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
201,GO_Biological_Process_2017b,1-deoxy-D-xylulose 5-phosphate metabolic process (GO:0052863),1/16,0.0143084109196949,0.0930194035339315,0,0,78.30196078431372,332.5412031884909,PTPRB
217,GO_Biological_Process_2017b,"7,8-dihydroneopterin 3'-triphosphate biosynthetic process (GO:0035998)",1/18,0.0160833123117468,0.0941689590426914,0,0,69.08304498269896,285.3111137768628,PTPRB
218,GO_Biological_Process_2017b,"fructose 2,6-bisphosphate metabolic process (GO:0006003)",1/18,0.0160833123117468,0.0941689590426914,0,0,69.08304498269896,285.3111137768628,PTPRB
219,GO_Biological_Process_2017b,cardiac muscle cell fate commitment (GO:0060923),1/18,0.0160833123117468,0.0941689590426914,0,0,69.08304498269896,285.3111137768628,NRG1
220,GO_Biological_Process_2017b,membrane repolarization during atrial cardiac muscle cell action potential (GO:0098914),1/19,0.01696963087688,0.0952184843647156,0,0,65.24183006535948,265.9472259849427,KCND3
221,GO_Biological_Process_2017b,pyridoxal phosphate metabolic process (GO:0042822),1/19,0.01696963087688,0.0952184843647156,0,0,65.24183006535948,265.9472259849427,PTPRB
222,GO_Biological_Process_2017b,GDP-mannose biosynthetic process from fructose-6-phosphate (GO:0061729),1/19,0.01696963087688,0.0952184843647156,0,0,65.24183006535948,265.9472259849427,PTPRB
143,WikiPathways_2019_Human,Apoptosis-related network due to altered Notch3 in ovarian cancer WP2864,1/53,0.0466597514614696,0.0967591718194837,0,0,22.54524886877828,69.09833217880467,NRG1
141,WikiPathways_2019_Human,Exercise-induced Circadian Regulation WP410,1/48,0.0423473138141528,0.0967591718194837,0,0,24.94993742177722,78.88796682594588,ETV6
142,WikiPathways_2019_Human,Cardiac Progenitor Differentiation WP2406,1/53,0.0466597514614696,0.0967591718194837,0,0,22.54524886877828,69.09833217880467,NRG1
140,WikiPathways_2019_Human,Nanoparticle triggered autophagic cell death WP2509,1/23,0.0205073714570783,0.0967591718194837,0,0,53.36898395721925,207.44368622737056,ATG16L1
144,WikiPathways_2019_Human,Cardiac Hypertrophic Response WP2795,1/55,0.0483795859097418,0.0967591718194837,0,0,21.70806100217865,65.7467122997584,NRG1
139,WikiPathways_2019_Human,Hematopoietic Stem Cell Gene Regulation by GABP alpha/beta Complex WP3657,1/20,0.0178551954764704,0.0967591718194837,0,0,61.80495356037152,248.79341471282052,ETV6
53,GO_Biological_Process_2018,regulation of cellular component movement (GO:0051270),1/46,0.0406171857845244,0.0970299438185862,0,0,26.06143790849673,83.48948444789488,NRG1
223,GO_Biological_Process_2017b,glucose 6-phosphate metabolic process (GO:0051156),1/20,0.0178551954764704,0.0988150544177267,0,0,61.80495356037152,248.79341471282052,PTPRB
225,GO_Biological_Process_2017b,cardiac muscle cell differentiation (GO:0055007),1/21,0.0187400067082949,0.0996179303967257,0,0,58.71176470588235,233.50224496360525,NRG1
224,GO_Biological_Process_2017b,neural crest cell development (GO:0014032),1/21,0.0187400067082949,0.0996179303967257,0,0,58.71176470588235,233.50224496360525,NRG1
226,GO_Biological_Process_2017b,tyrosine catabolic process to phosphoenolpyruvate (GO:0019446),1/21,0.0187400067082949,0.0996179303967257,0,0,58.71176470588235,233.50224496360525,PTPRB
228,GO_Biological_Process_2017b,fructose 6-phosphate metabolic process (GO:0006002),1/22,0.0196240651712844,0.1010363179104836,0,0,55.91316526610644,219.7945772360195,PTPRB
229,GO_Biological_Process_2017b,membrane repolarization during ventricular cardiac muscle cell action potential (GO:0098915),1/23,0.0205073714570783,0.1010363179104836,0,0,53.36898395721925,207.44368622737056,KCND3
227,GO_Biological_Process_2017b,neural crest cell migration (GO:0001755),1/22,0.0196240651712844,0.1010363179104836,0,0,55.91316526610644,219.7945772360195,NRG1
231,GO_Biological_Process_2017b,glycerol to glycerone phosphate metabolic process (GO:0061610),1/23,0.0205073714570783,0.1010363179104836,0,0,53.36898395721925,207.44368622737056,PTPRB
230,GO_Biological_Process_2017b,membrane repolarization during action potential (GO:0086011),1/23,0.0205073714570783,0.1010363179104836,0,0,53.36898395721925,207.44368622737056,KCND3
232,GO_Biological_Process_2017b,"fructose 1,6-bisphosphate metabolic process (GO:0030388)",1/23,0.0205073714570783,0.1010363179104836,0,0,53.36898395721925,207.44368622737056,PTPRB
233,GO_Biological_Process_2017b,lactation (GO:0007595),1/24,0.0213899261577365,0.1028753591395899,0,0,51.0460358056266,196.26359569838613,NRG1
234,GO_Biological_Process_2017b,cellular sodium ion homeostasis (GO:0006883),1/24,0.0213899261577365,0.1028753591395899,0,0,51.0460358056266,196.26359569838613,LETMD1
54,GO_Biological_Process_2018,wound healing (GO:0042060),1/50,0.0440744949316926,0.1033747244761519,0,0,23.92917166866747,74.70385911458476,NRG1
235,GO_Biological_Process_2017b,regulation of amoeboid sperm motility (GO:1905416),1/26,0.0231527832149216,0.1039302713203149,0,0,46.95764705882353,176.82560723797164,NRG1
236,GO_Biological_Process_2017b,regulation of cilium-dependent cell motility (GO:1902019),1/26,0.0231527832149216,0.1039302713203149,0,0,46.95764705882353,176.82560723797164,NRG1
237,GO_Biological_Process_2017b,regulation of bacterial-type flagellum-dependent cell motility (GO:1902021),1/26,0.0231527832149216,0.1039302713203149,0,0,46.95764705882353,176.82560723797164,NRG1
238,GO_Biological_Process_2017b,modulation by symbiont of host cell motility (GO:1903653),1/26,0.0231527832149216,0.1039302713203149,0,0,46.95764705882353,176.82560723797164,NRG1
239,GO_Biological_Process_2017b,positive regulation of striated muscle cell differentiation (GO:0051155),1/26,0.0231527832149216,0.1039302713203149,0,0,46.95764705882353,176.82560723797164,NRG1
240,GO_Biological_Process_2017b,regulation of flagellated sperm motility (GO:1901317),1/26,0.0231527832149216,0.1039302713203149,0,0,46.95764705882353,176.82560723797164,NRG1
241,GO_Biological_Process_2017b,regulation of cell motility (GO:2000145),1/27,0.0240330867565966,0.1055365983659242,0,0,45.14932126696833,168.33128827465845,NRG1
242,GO_Biological_Process_2017b,negative regulation of ERBB signaling pathway (GO:1901185),1/27,0.0240330867565966,0.1055365983659242,0,0,45.14932126696833,168.33128827465845,NRG1
57,GO_Biological_Process_2018,autophagosome assembly (GO:0000045),1/58,0.0509538444953197,0.1133283782740731,0,0,20.562435500516,61.21097903869968,ATG16L1
56,GO_Biological_Process_2018,chloride transmembrane transport (GO:1902476),1/57,0.0500964899328297,0.1133283782740731,0,0,20.930672268907564,62.66233736405012,SLC12A9
55,GO_Biological_Process_2018,autophagosome organization (GO:1905037),1/56,0.0492384039303871,0.1133283782740731,0,0,21.31229946524064,64.173068346434,ATG16L1
244,GO_Biological_Process_2017b,phosphorylated carbohydrate dephosphorylation (GO:0046838),1/30,0.0266695046006179,0.1134155774594699,0,0,40.47261663286004,146.68225415832842,PTPRB
245,GO_Biological_Process_2017b,phenylalanine catabolic process to phosphoenolpyruvate (GO:0019562),1/30,0.0266695046006179,0.1134155774594699,0,0,40.47261663286004,146.68225415832842,PTPRB
243,GO_Biological_Process_2017b,polynucleotide dephosphorylation (GO:0098501),1/30,0.0266695046006179,0.1134155774594699,0,0,40.47261663286004,146.68225415832842,PTPRB
246,GO_Biological_Process_2017b,phosphoanandamide dephosphorylation (GO:0035644),1/31,0.0275468149406694,0.1147310642889739,0,0,39.12156862745098,140.51952455455398,PTPRB
247,GO_Biological_Process_2017b,ventricular trabecula myocardium morphogenesis (GO:0003222),1/31,0.0275468149406694,0.1147310642889739,0,0,39.12156862745098,140.51952455455398,NRG1
62,GO_Biological_Process_2018,O-glycan processing (GO:0016266),1/65,0.0569348954637786,0.1165809764258323,0,0,18.30698529411765,52.46501611587855,GALNTL6
