,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
388,GO_Biological_Process_2017b,positive regulation of mesenchymal cell proliferation (GO:0002053),3/329,0.001403292775304,0.0307145214917476,0,0,16.44729503625209,108.04119263717648,HDAC4;NRG1;LIFR
389,GO_Biological_Process_2017b,positive regulation of cell proliferation involved in heart morphogenesis (GO:2000138),3/329,0.001403292775304,0.0307145214917476,0,0,16.44729503625209,108.04119263717648,HDAC4;NRG1;LIFR
390,GO_Biological_Process_2017b,positive regulation of cell proliferation involved in kidney development (GO:1901724),3/330,0.001415580611517,0.0307145214917476,0,0,16.396163469557965,107.56236583005573,HDAC4;NRG1;LIFR
391,GO_Biological_Process_2017b,positive regulation of glial cell proliferation (GO:0060252),3/330,0.001415580611517,0.0307145214917476,0,0,16.396163469557965,107.56236583005573,HDAC4;NRG1;LIFR
392,GO_Biological_Process_2017b,positive regulation of chondrocyte proliferation (GO:1902732),3/330,0.001415580611517,0.0307145214917476,0,0,16.396163469557965,107.56236583005573,HDAC4;NRG1;LIFR
393,GO_Biological_Process_2017b,positive regulation of myoblast proliferation (GO:2000288),3/330,0.001415580611517,0.0307145214917476,0,0,16.396163469557965,107.56236583005573,HDAC4;NRG1;LIFR
394,GO_Biological_Process_2017b,positive regulation of cardiac muscle cell proliferation (GO:0060045),3/334,0.0014654135547714,0.0307145214917476,0,0,16.194726723427628,105.6805967523362,HDAC4;NRG1;LIFR
395,GO_Biological_Process_2017b,positive regulation of stem cell proliferation (GO:2000648),3/334,0.0014654135547714,0.0307145214917476,0,0,16.194726723427628,105.6805967523362,HDAC4;NRG1;LIFR
396,GO_Biological_Process_2017b,positive regulation of osteoblast proliferation (GO:0033690),3/335,0.0014780429239045,0.0307145214917476,0,0,16.14512595837897,105.218373795418,HDAC4;NRG1;LIFR
397,GO_Biological_Process_2017b,positive regulation of trophectodermal cell proliferation (GO:1904075),3/335,0.0014780429239045,0.0307145214917476,0,0,16.14512595837897,105.218373795418,HDAC4;NRG1;LIFR
398,GO_Biological_Process_2017b,positive regulation of neural precursor cell proliferation (GO:2000179),3/335,0.0014780429239045,0.0307145214917476,0,0,16.14512595837897,105.218373795418,HDAC4;NRG1;LIFR
383,GO_Biological_Process_2017b,positive regulation of secondary heart field cardioblast proliferation (GO:0072513),3/328,0.0013910728044298,0.0307145214917476,0,0,16.49874125874126,108.52344086108675,HDAC4;NRG1;LIFR
382,GO_Biological_Process_2017b,positive regulation of mammary stem cell proliferation (GO:2000103),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
380,GO_Biological_Process_2017b,positive regulation of leukocyte proliferation (GO:0070665),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
399,GO_Biological_Process_2017b,positive regulation of growth plate cartilage chondrocyte proliferation (GO:0061913),3/337,0.0015035080450505,0.0307145214917476,0,0,16.046815459989112,104.30356562069318,HDAC4;NRG1;LIFR
371,GO_Biological_Process_2017b,determination of left/right asymmetry in nervous system (GO:0035545),3/270,0.000793213893224336,0.0307145214917476,0,0,20.141981613891726,143.80201896084694,HDAC4;RBFOX1;NRG1
370,GO_Biological_Process_2017b,neural tube development (GO:0021915),3/259,0.0007030223531100502,0.0307145214917476,0,0,21.01917613636364,152.60178035524086,HDAC4;RBFOX1;NRG1
369,GO_Biological_Process_2017b,peripheral nervous system development (GO:0007422),3/255,0.0006719389651921211,0.0307145214917476,0,0,21.357142857142858,156.0212550789087,HDAC4;RBFOX1;NRG1
368,GO_Biological_Process_2017b,positive regulation of protein binding (GO:0032092),2/55,0.0006615177095993661,0.0307145214917476,0,0,62.68238993710692,458.8961346318759,PRKN;HDAC4
367,GO_Biological_Process_2017b,autonomic nervous system development (GO:0048483),3/245,0.0005981286507964455,0.0307145214917476,0,0,22.250939143501128,165.13989944363593,HDAC4;RBFOX1;NRG1
366,GO_Biological_Process_2017b,nervous system development (GO:0007399),3/244,0.0005910491221295203,0.0307145214917476,0,0,22.34439834024896,166.09957483244798,HDAC4;RBFOX1;NRG1
365,GO_Biological_Process_2017b,ganglion development (GO:0061548),3/244,0.0005910491221295203,0.0307145214917476,0,0,22.34439834024896,166.09957483244798,HDAC4;RBFOX1;NRG1
364,GO_Biological_Process_2017b,stomatogastric nervous system development (GO:0007421),3/244,0.0005910491221295203,0.0307145214917476,0,0,22.34439834024896,166.09957483244798,HDAC4;RBFOX1;NRG1
363,GO_Biological_Process_2017b,positive regulation of protein homodimerization activity (GO:0090073),2/51,0.0005688783229383101,0.0307145214917476,0,0,67.81292517006803,506.6875974033785,PRKN;NRG1
362,GO_Biological_Process_2017b,negative regulation of protein autophosphorylation (GO:0031953),2/50,0.0005467878206419364,0.0307145214917476,0,0,69.22916666666667,520.0114050756229,PRKN;MOB1B
361,GO_Biological_Process_2017b,response to interleukin-1 (GO:0070555),2/48,0.0005038936977770158,0.0307145214917476,0,0,72.2463768115942,548.5772314174202,HDAC4;LIFR
374,GO_Biological_Process_2017b,positive regulation of skeletal muscle cell proliferation (GO:0014858),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
375,GO_Biological_Process_2017b,positive regulation of sebum secreting cell proliferation (GO:1904004),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
376,GO_Biological_Process_2017b,positive regulation of cell proliferation in bone marrow (GO:0071864),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
377,GO_Biological_Process_2017b,positive regulation of synoviocyte proliferation (GO:1901647),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
378,GO_Biological_Process_2017b,positive regulation of cell proliferation by VEGF-activated platelet derived growth factor receptor signaling pathway (GO:0038091),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
379,GO_Biological_Process_2017b,positive regulation of cell proliferation involved in compound eye morphogenesis (GO:2000497),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
381,GO_Biological_Process_2017b,positive regulation of germ cell proliferation (GO:1905938),3/327,0.0013789205507773,0.0307145214917476,0,0,16.550505050505052,109.00914508226614,HDAC4;NRG1;LIFR
372,GO_Biological_Process_2017b,neurogenesis (GO:0022008),3/272,0.0008103673564198415,0.0307145214917476,0,0,19.99019939168638,142.29069677903192,HDAC4;RBFOX1;NRG1
373,GO_Biological_Process_2017b,synapse assembly (GO:0007416),3/285,0.000927668237733678,0.0307145214917476,0,0,19.056092843326887,133.06557858693773,HDAC4;RBFOX1;NRG1
402,GO_Biological_Process_2017b,positive regulation of epithelial cell proliferation (GO:0050679),3/348,0.0016485332738654,0.031432034421701,0,0,15.526482213438737,99.49166888837016,HDAC4;NRG1;LIFR
400,GO_Biological_Process_2017b,positive regulation of fibroblast proliferation (GO:0048146),3/345,0.0016081415533322,0.031432034421701,0,0,15.665071770334928,100.76833249077052,HDAC4;NRG1;LIFR
401,GO_Biological_Process_2017b,positive regulation of smooth muscle cell proliferation (GO:0048661),3/347,0.0016349989420206,0.031432034421701,0,0,15.572410147991544,99.9143450872614,HDAC4;NRG1;LIFR
403,GO_Biological_Process_2017b,positive regulation of protein import into mitochondrial outer membrane (GO:1903638),2/89,0.0017209072173333,0.032098660705913,0,0,38.12068965517241,242.6345176901357,PRKN;NRG1
405,GO_Biological_Process_2017b,selective autophagy (GO:0061912),2/91,0.0017981323113668,0.0321416150656818,0,0,37.26029962546816,235.52260572132244,PRKN;ATG16L1
404,GO_Biological_Process_2017b,macroautophagy (GO:0016236),2/91,0.0017981323113668,0.0321416150656818,0,0,37.26029962546816,235.52260572132244,PRKN;ATG16L1
406,GO_Biological_Process_2017b,autophagosome organization (GO:1905037),2/93,0.0018769879803781,0.0328664425951931,0,0,36.43772893772893,228.75922962184185,PRKN;ATG16L1
1,GO_Biological_Process_2018,nervous system development (GO:0007399),4/455,0.00022075874198978652,0.0352110193473709,0,0,17.325942350332593,145.85740816335618,PRKN;HDAC4;RBFOX1;NRG1
2,GO_Biological_Process_2018,negative regulation of transport (GO:0051051),2/40,0.00034955273047183893,0.0371691070068388,0,0,87.49122807017544,696.3300971664896,PRKN;NRG1
407,GO_Biological_Process_2017b,autophagosome maturation (GO:0097352),2/103,0.0022955833688117,0.0393922106088092,0,0,32.81353135313531,199.40022636888148,PRKN;ATG16L1
14,GO_Biological_Process_2018,regulation of dopamine metabolic process (GO:0042053),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PRKN
19,GO_Biological_Process_2018,regulation of cellular response to oxidative stress (GO:1900407),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PRKN
20,GO_Biological_Process_2018,regulation of protein targeting (GO:1903533),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PRKN
18,GO_Biological_Process_2018,regulation of glucokinase activity (GO:0033131),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PRKN
17,GO_Biological_Process_2018,response to manganese ion (GO:0010042),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PRKN
16,GO_Biological_Process_2018,transmembrane receptor protein tyrosine phosphatase signaling pathway (GO:0007185),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PTPRD
15,GO_Biological_Process_2018,positive regulation of mitophagy in response to mitochondrial depolarization (GO:0098779),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PRKN
13,GO_Biological_Process_2018,negative regulation of glycolytic process (GO:0045820),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,HDAC4
8,GO_Biological_Process_2018,positive regulation of mitochondrion organization (GO:0010822),2/128,0.0035166775082517,0.0408666141359778,0,0,26.26984126984127,148.43087181068822,PRKN;NRG1
11,GO_Biological_Process_2018,regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway (GO:1903376),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PRKN
10,GO_Biological_Process_2018,negative regulation of coenzyme metabolic process (GO:0051198),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,HDAC4
9,GO_Biological_Process_2018,response to cytokine (GO:0034097),2/138,0.0040736538548348,0.0408666141359778,0,0,24.32598039215686,133.8710984624244,HDAC4;LIFR
21,GO_Biological_Process_2018,regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902253),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,PRKN
7,GO_Biological_Process_2018,enzyme linked receptor protein signaling pathway (GO:0007167),2/120,0.0030990937422035,0.0408666141359778,0,0,28.062146892655367,162.1050760117549,PTPRD;LIFR
6,GO_Biological_Process_2018,positive regulation of cell proliferation (GO:0008284),3/424,0.0028936952231334,0.0408666141359778,0,0,12.67436838695746,74.0844838728883,HDAC4;NRG1;LIFR
5,GO_Biological_Process_2018,macroautophagy (GO:0016236),2/110,0.0026125248413519,0.0408666141359778,0,0,30.675925925925927,182.44317223306,PRKN;ATG16L1
4,GO_Biological_Process_2018,regulation of protein targeting to mitochondrion (GO:1903214),2/88,0.0016829074036537,0.0408666141359778,0,0,38.565891472868216,246.32931092995028,PRKN;NRG1
3,GO_Biological_Process_2018,negative regulation of phosphorylation (GO:0042326),2/75,0.0012263294238969,0.0408666141359778,0,0,45.4634703196347,304.774819858399,PRKN;HDAC4
12,GO_Biological_Process_2018,activation of transmembrane receptor protein tyrosine kinase activity (GO:0007171),1/6,0.0041931197986946,0.0408666141359778,0,0,307.4,1682.8029678019434,NRG1
22,GO_Biological_Process_2018,regulation of protein heterodimerization activity (GO:0043497),1/7,0.0048903875335643,0.0408666141359778,0,0,256.15384615384613,1362.8623704331803,NRG1
45,GO_Biological_Process_2018,positive regulation of cytoplasmic transport (GO:1903651),1/10,0.0069794736802133,0.0408666141359778,0,0,170.74358974358975,847.7046615380154,PRKN
24,GO_Biological_Process_2018,nucleic acid transport (GO:0050657),1/7,0.0048903875335643,0.0408666141359778,0,0,256.15384615384613,1362.8623704331803,RBFOX1
44,GO_Biological_Process_2018,negative regulation of oxidative stress-induced neuron death (GO:1903204),1/10,0.0069794736802133,0.0408666141359778,0,0,170.74358974358975,847.7046615380154,PRKN
43,GO_Biological_Process_2018,positive regulation of protein sumoylation (GO:0033235),1/9,0.0062835642580931,0.0408666141359778,0,0,192.09615384615384,973.8925197668603,HDAC4
42,GO_Biological_Process_2018,cellular response to dopamine (GO:1903351),1/9,0.0062835642580931,0.0408666141359778,0,0,192.09615384615384,973.8925197668603,PRKN
41,GO_Biological_Process_2018,potassium ion export (GO:0071435),1/9,0.0062835642580931,0.0408666141359778,0,0,192.09615384615384,973.8925197668603,KCND3
40,GO_Biological_Process_2018,response to dopamine (GO:1903350),1/9,0.0062835642580931,0.0408666141359778,0,0,192.09615384615384,973.8925197668603,PRKN
39,GO_Biological_Process_2018,regulation of oxidative stress-induced cell death (GO:1903201),1/9,0.0062835642580931,0.0408666141359778,0,0,192.09615384615384,973.8925197668603,PRKN
37,GO_Biological_Process_2018,ventricular trabecula myocardium morphogenesis (GO:0003222),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,NRG1
36,GO_Biological_Process_2018,ventricular cardiac muscle cell membrane repolarization (GO:0099625),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,KCND3
23,GO_Biological_Process_2018,peptidyl-lysine deacetylation (GO:0034983),1/7,0.0048903875335643,0.0408666141359778,0,0,256.15384615384613,1362.8623704331803,HDAC4
35,GO_Biological_Process_2018,regulation of response to oxidative stress (GO:1902882),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,PRKN
33,GO_Biological_Process_2018,protein K6-linked ubiquitination (GO:0085020),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,PRKN
32,GO_Biological_Process_2018,histone H4 deacetylation (GO:0070933),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,HDAC4
31,GO_Biological_Process_2018,regulation of lipid transport (GO:0032368),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,PRKN
30,GO_Biological_Process_2018,cardiac muscle hypertrophy (GO:0003300),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,HDAC4
29,GO_Biological_Process_2018,regulation of establishment of protein localization to mitochondrion (GO:1903747),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,PRKN
28,GO_Biological_Process_2018,positive regulation of cellular process (GO:0048522),3/519,0.005108669066168,0.0408666141359778,0,0,10.290697674418604,54.30212189985708,HDAC4;NRG1;LIFR
26,GO_Biological_Process_2018,positive regulation of tumor necrosis factor-mediated signaling pathway (GO:1903265),1/7,0.0048903875335643,0.0408666141359778,0,0,256.15384615384613,1362.8623704331803,PRKN
25,GO_Biological_Process_2018,positive regulation of autophagy of mitochondrion (GO:1903599),1/7,0.0048903875335643,0.0408666141359778,0,0,256.15384615384613,1362.8623704331803,PRKN
34,GO_Biological_Process_2018,regulation of striated muscle cell differentiation (GO:0051153),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,NRG1
27,GO_Biological_Process_2018,regulation of mitochondrial fusion (GO:0010635),1/7,0.0048903875335643,0.0408666141359778,0,0,256.15384615384613,1362.8623704331803,PRKN
38,GO_Biological_Process_2018,negative regulation of exocytosis (GO:0045920),1/8,0.0055872022837974,0.0408666141359778,0,0,219.5494505494505,1138.8637280375192,PRKN
55,GO_Biological_Process_2018,viral RNA genome replication (GO:0039694),1/12,0.0083699358209422,0.0408666141359778,0,0,139.6853146853147,668.1300945358273,ATG16L1
76,GO_Biological_Process_2018,presynapse assembly (GO:0099054),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,PTPRD
75,GO_Biological_Process_2018,negative regulation of release of cytochrome c from mitochondria (GO:0090201),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,PRKN
74,GO_Biological_Process_2018,catecholamine metabolic process (GO:0006584),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,PRKN
73,GO_Biological_Process_2018,mesenchymal cell development (GO:0014031),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,NRG1
72,GO_Biological_Process_2018,membrane repolarization during cardiac muscle cell action potential (GO:0086013),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,KCND3
71,GO_Biological_Process_2018,cardiac muscle cell differentiation (GO:0055007),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,NRG1
70,GO_Biological_Process_2018,neural crest cell differentiation (GO:0014033),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,NRG1
69,GO_Biological_Process_2018,negative regulation of secretion (GO:0051048),1/14,0.009758590659951,0.0408666141359778,0,0,118.18343195266272,547.1428779573204,NRG1
68,GO_Biological_Process_2018,negative regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902236),1/14,0.009758590659951,0.0408666141359778,0,0,118.18343195266272,547.1428779573204,PRKN
67,GO_Biological_Process_2018,regulation of secretion (GO:0051046),1/14,0.009758590659951,0.0408666141359778,0,0,118.18343195266272,547.1428779573204,NRG1
66,GO_Biological_Process_2018,regulation of protein modification by small protein conjugation or removal (GO:1903320),1/14,0.009758590659951,0.0408666141359778,0,0,118.18343195266272,547.1428779573204,PRKN
65,GO_Biological_Process_2018,stem cell development (GO:0048864),1/14,0.009758590659951,0.0408666141359778,0,0,118.18343195266272,547.1428779573204,NRG1
64,GO_Biological_Process_2018,positive regulation of mitochondrial fission (GO:0090141),1/14,0.009758590659951,0.0408666141359778,0,0,118.18343195266272,547.1428779573204,PRKN
63,GO_Biological_Process_2018,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),1/14,0.009758590659951,0.0408666141359778,0,0,118.18343195266272,547.1428779573204,PRKN
62,GO_Biological_Process_2018,membrane repolarization (GO:0086009),1/13,0.0090644890278939,0.0408666141359778,0,0,128.03846153846155,602.2149225510485,KCND3
61,GO_Biological_Process_2018,regulation of cellular carbohydrate metabolic process (GO:0010675),1/13,0.0090644890278939,0.0408666141359778,0,0,128.03846153846155,602.2149225510485,PRKN
60,GO_Biological_Process_2018,cardiocyte differentiation (GO:0035051),1/13,0.0090644890278939,0.0408666141359778,0,0,128.03846153846155,602.2149225510485,NRG1
53,GO_Biological_Process_2018,negative regulation of gene expression (GO:0010629),3/618,0.0082855733978078,0.0408666141359778,0,0,8.590243902439024,41.17509571216885,PRKN;HDAC4;NRG1
59,GO_Biological_Process_2018,regulation of synaptic vesicle transport (GO:1902803),1/13,0.0090644890278939,0.0408666141359778,0,0,128.03846153846155,602.2149225510485,PRKN
58,GO_Biological_Process_2018,modulation by virus of host process (GO:0019054),1/13,0.0090644890278939,0.0408666141359778,0,0,128.03846153846155,602.2149225510485,PRKN
57,GO_Biological_Process_2018,histone H3 deacetylation (GO:0070932),1/12,0.0083699358209422,0.0408666141359778,0,0,139.6853146853147,668.1300945358273,HDAC4
77,GO_Biological_Process_2018,negative regulation of insulin secretion (GO:0046676),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,PRKN
56,GO_Biological_Process_2018,negative regulation of ATP metabolic process (GO:1903579),1/12,0.0083699358209422,0.0408666141359778,0,0,139.6853146853147,668.1300945358273,HDAC4
78,GO_Biological_Process_2018,negative regulation of signal transduction by p53 class mediator (GO:1901797),1/15,0.0104522409709381,0.0408666141359778,0,0,109.73626373626374,500.5003914455875,PRKN
80,GO_Biological_Process_2018,regulation of exosomal secretion (GO:1903541),1/16,0.011145440218903,0.0408666141359778,0,0,102.4153846153846,460.53380130419424,PRKN
47,GO_Biological_Process_2018,presynaptic membrane assembly (GO:0097105),1/10,0.0069794736802133,0.0408666141359778,0,0,170.74358974358975,847.7046615380154,PTPRD
46,GO_Biological_Process_2018,negative regulation by host of viral process (GO:0044793),1/10,0.0069794736802133,0.0408666141359778,0,0,170.74358974358975,847.7046615380154,PRKN
48,GO_Biological_Process_2018,presynaptic membrane organization (GO:0097090),1/11,0.0076749307875411,0.0408666141359778,0,0,153.66153846153847,748.3003458854362,PTPRD
49,GO_Biological_Process_2018,modulation by host of viral genome replication (GO:0044827),1/11,0.0076749307875411,0.0408666141359778,0,0,153.66153846153847,748.3003458854362,PRKN
50,GO_Biological_Process_2018,cardiac muscle cell membrane repolarization (GO:0099622),1/11,0.0076749307875411,0.0408666141359778,0,0,153.66153846153847,748.3003458854362,KCND3
51,GO_Biological_Process_2018,negative regulation of myotube differentiation (GO:0010832),1/11,0.0076749307875411,0.0408666141359778,0,0,153.66153846153847,748.3003458854362,HDAC4
52,GO_Biological_Process_2018,membrane repolarization during action potential (GO:0086011),1/11,0.0076749307875411,0.0408666141359778,0,0,153.66153846153847,748.3003458854362,KCND3
79,GO_Biological_Process_2018,regulation of protein homodimerization activity (GO:0043496),1/16,0.011145440218903,0.0408666141359778,0,0,102.4153846153846,460.53380130419424,NRG1
54,GO_Biological_Process_2018,negative regulation of oxidoreductase activity (GO:0051354),1/12,0.0083699358209422,0.0408666141359778,0,0,139.6853146853147,668.1300945358273,PRKN
86,GO_Biological_Process_2018,myoblast differentiation (GO:0045445),1/16,0.011145440218903,0.0408666141359778,0,0,102.4153846153846,460.53380130419424,NRG1
85,GO_Biological_Process_2018,negative regulation of peptide hormone secretion (GO:0090278),1/16,0.011145440218903,0.0408666141359778,0,0,102.4153846153846,460.53380130419424,PRKN
84,GO_Biological_Process_2018,regulation of dopamine secretion (GO:0014059),1/16,0.011145440218903,0.0408666141359778,0,0,102.4153846153846,460.53380130419424,PRKN
83,GO_Biological_Process_2018,positive regulation of dendrite morphogenesis (GO:0050775),1/16,0.011145440218903,0.0408666141359778,0,0,102.4153846153846,460.53380130419424,PTPRD
82,GO_Biological_Process_2018,negative regulation of striated muscle cell differentiation (GO:0051154),1/16,0.011145440218903,0.0408666141359778,0,0,102.4153846153846,460.53380130419424,HDAC4
81,GO_Biological_Process_2018,protein deacylation (GO:0035601),1/16,0.011145440218903,0.0408666141359778,0,0,102.4153846153846,460.53380130419424,HDAC4
90,GO_Biological_Process_2018,negative regulation of cellular carbohydrate metabolic process (GO:0010677),1/17,0.0118381886593292,0.0410476324165874,0,0,96.0096153846154,425.9394239533148,HDAC4
88,GO_Biological_Process_2018,negative regulation of reactive oxygen species metabolic process (GO:2000378),1/17,0.0118381886593292,0.0410476324165874,0,0,96.0096153846154,425.9394239533148,PRKN
87,GO_Biological_Process_2018,regulation of protein sumoylation (GO:0033233),1/17,0.0118381886593292,0.0410476324165874,0,0,96.0096153846154,425.9394239533148,HDAC4
89,GO_Biological_Process_2018,regulation of protein localization to membrane (GO:1905475),1/17,0.0118381886593292,0.0410476324165874,0,0,96.0096153846154,425.9394239533148,PRKN
91,GO_Biological_Process_2018,positive regulation of striated muscle cell differentiation (GO:0051155),1/17,0.0118381886593292,0.0410476324165874,0,0,96.0096153846154,425.9394239533148,NRG1
92,GO_Biological_Process_2018,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),1/18,0.0125304865571366,0.0425236724651766,0,0,90.3574660633484,395.7287161899813,PRKN
93,GO_Biological_Process_2018,heart trabecula morphogenesis (GO:0061384),1/18,0.0125304865571366,0.0425236724651766,0,0,90.3574660633484,395.7287161899813,NRG1
97,GO_Biological_Process_2018,regulation of cell proliferation (GO:0042127),3/740,0.0135325224641944,0.0427013311399683,0,0,7.1231034908104105,30.648288329216413,HDAC4;NRG1;LIFR
98,GO_Biological_Process_2018,regulation of response to cytokine stimulus (GO:0060759),1/20,0.01391373176082,0.0427013311399683,0,0,80.83805668016194,345.57291333057793,LIFR
94,GO_Biological_Process_2018,striated muscle cell differentiation (GO:0051146),1/19,0.013222334171232,0.0427013311399683,0,0,85.33333333333333,369.13902050225767,NRG1
95,GO_Biological_Process_2018,regulation of myotube differentiation (GO:0010830),1/19,0.013222334171232,0.0427013311399683,0,0,85.33333333333333,369.13902050225767,HDAC4
96,GO_Biological_Process_2018,regulation of mitochondrial fission (GO:0090140),1/19,0.013222334171232,0.0427013311399683,0,0,85.33333333333333,369.13902050225767,PRKN
103,GO_Biological_Process_2018,regulation of protein phosphorylation (GO:0001932),2/261,0.013921437111463,0.0427013311399683,0,0,12.694337194337194,54.25972776169732,PRKN;MOB1B
102,GO_Biological_Process_2018,dopamine metabolic process (GO:0042417),1/20,0.01391373176082,0.0427013311399683,0,0,80.83805668016194,345.57291333057793,PRKN
101,GO_Biological_Process_2018,regulation of transport (GO:0051049),1/20,0.01391373176082,0.0427013311399683,0,0,80.83805668016194,345.57291333057793,PRKN
100,GO_Biological_Process_2018,negative regulation of actin filament bundle assembly (GO:0032232),1/20,0.01391373176082,0.0427013311399683,0,0,80.83805668016194,345.57291333057793,PRKN
99,GO_Biological_Process_2018,regulation of endoplasmic reticulum stress-induced intrinsic apoptotic signaling pathway (GO:1902235),1/20,0.01391373176082,0.0427013311399683,0,0,80.83805668016194,345.57291333057793,PRKN
