,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
18,GO_Biological_Process_2018,oligosaccharide metabolic process (GO:0009311),1/63,0.0125414091070478,0.0200532935504788,0,0,107.17204301075267,469.2763018440373,GALNTL6
19,GO_Biological_Process_2018,O-glycan processing (GO:0016266),1/65,0.0129376087422444,0.0200532935504788,0,0,103.8125,451.3369693400768,GALNTL6
15,GO_Biological_Process_2018,autophagosome organization (GO:1905037),1/56,0.0111537713495647,0.0200532935504788,0,0,120.85454545454546,543.3593292987222,ATG16L1
58,GO_Biological_Process_2017b,potassium ion transport (GO:0006813),1/65,0.0129376087422444,0.0205825593626615,0,0,103.8125,451.3369693400768,KCND3
36,WikiPathways_2019_Human,Senescence and Autophagy in Cancer WP615,1/105,0.0208365992904918,0.0208365992904918,0,0,63.756410256410255,246.8038857860016,ATG16L1
31,KEGG_2019_Human,Mucin type O-glycan biosynthesis,1/31,0.0061859857715872,0.0247439430863491,0,0,221.84444444444443,1128.183023929502,GALNTL6
61,GO_Biological_Process_2017b,autophagosome organization (GO:1905037),1/93,0.0184718977345189,0.0258606568283265,0,0,72.1159420289855,287.8511246681871,ATG16L1
60,GO_Biological_Process_2017b,macroautophagy (GO:0016236),1/91,0.0180773648602116,0.0258606568283265,0,0,73.72592592592592,295.8691213711147,ATG16L1
59,GO_Biological_Process_2017b,selective autophagy (GO:0061912),1/91,0.0180773648602116,0.0258606568283265,0,0,73.72592592592592,295.8691213711147,ATG16L1
20,GO_Biological_Process_2018,peptidyl-threonine modification (GO:0018210),1/89,0.0176827130771261,0.0261030526376624,0,0,75.4090909090909,304.2883338768032,GALNTL6
63,GO_Biological_Process_2017b,autophagosome maturation (GO:0097352),1/103,0.0204427793556973,0.0264998991647929,0,0,65.01307189542484,252.90901184232305,ATG16L1
62,GO_Biological_Process_2017b,protein lipidation involved in autophagosome assembly (GO:0061739),1/100,0.0198518267597581,0.0264998991647929,0,0,66.993265993266,262.5773759432504,ATG16L1
22,GO_Biological_Process_2018,monovalent inorganic cation transport (GO:0015672),1/104,0.020639704165072,0.0278187317007493,0,0,64.37864077669903,249.82380515639144,KCND3
21,GO_Biological_Process_2018,metal ion transport (GO:0030001),1/101,0.0200488406552823,0.0278187317007493,0,0,66.32,259.28360753618125,KCND3
23,GO_Biological_Process_2018,macroautophagy (GO:0016236),1/110,0.0218206296854733,0.028184980010403,0,0,60.81651376146789,232.617049478511,ATG16L1
24,GO_Biological_Process_2018,protein O-linked glycosylation (GO:0006493),1/115,0.0228039183067143,0.0282768587003257,0,0,58.134502923976605,219.79626006470275,GALNTL6
68,GO_Biological_Process_2017b,amphisome-lysosome fusion (GO:0061911),1/138,0.0273175023451507,0.0298785181900086,0,0,48.31873479318735,173.95844601426847,ATG16L1
67,GO_Biological_Process_2017b,autophagosome-endosome fusion (GO:0061910),1/138,0.0273175023451507,0.0298785181900086,0,0,48.31873479318735,173.95844601426847,ATG16L1
66,GO_Biological_Process_2017b,autophagosome-lysosome fusion (GO:0061909),1/138,0.0273175023451507,0.0298785181900086,0,0,48.31873479318735,173.95844601426847,ATG16L1
65,GO_Biological_Process_2017b,positive regulation of protein autophosphorylation (GO:0031954),1/128,0.0253569998656496,0.0298785181900086,0,0,52.1496062992126,191.63418216470097,MOB1B
64,GO_Biological_Process_2017b,protein homotrimerization (GO:0070207),1/126,0.0249645440479293,0.0298785181900086,0,0,52.989333333333335,195.546467852838,ATG16L1
69,GO_Biological_Process_2017b,protein homooligomerization (GO:0051260),1/150,0.0296661998874201,0.0314641513957486,0,0,44.40044742729307,156.189537724504,ATG16L1
71,GO_Biological_Process_2017b,protein homotetramerization (GO:0051289),1/173,0.0341559793549834,0.0341559793549834,0,0,38.41860465116279,129.7326210208214,ATG16L1
70,GO_Biological_Process_2017b,membrane repolarization (GO:0086009),1/173,0.0341559793549834,0.0341559793549834,0,0,38.41860465116279,129.7326210208214,KCND3
34,KEGG_2019_Human,NOD-like receptor signaling pathway,1/178,0.0351299531540226,0.0351299531540226,0,0,37.32391713747646,124.9866440992687,ATG16L1
33,KEGG_2019_Human,Hippo signaling pathway,1/160,0.0316201967624613,0.0351299531540226,0,0,41.58700209643606,143.6398095102211,MOB1B
32,KEGG_2019_Human,Autophagy,1/128,0.0253569998656496,0.0351299531540226,0,0,52.1496062992126,191.63418216470097,ATG16L1
25,GO_Biological_Process_2018,peptidyl-serine modification (GO:0018209),1/170,0.033571241270066,0.0400272492066172,0,0,39.10650887573964,132.7308344608708,GALNTL6
26,GO_Biological_Process_2018,protein homooligomerization (GO:0051260),1/190,0.0374644849857352,0.043014779057696,0,0,34.932980599647266,114.73254920062688,ATG16L1
28,GO_Biological_Process_2018,ion transmembrane transport (GO:0034220),1/219,0.0430887810587136,0.0460604211317284,0,0,30.24159021406728,95.0944571247856,KCND3
27,GO_Biological_Process_2018,protein oligomerization (GO:0051259),1/217,0.0427016918248823,0.0460604211317284,0,0,30.52469135802469,96.26012513021864,ATG16L1
29,GO_Biological_Process_2018,regulation of protein phosphorylation (GO:0001932),1/261,0.0511905725215176,0.0528969249389015,0,0,25.3025641025641,75.20427835191589,MOB1B
30,GO_Biological_Process_2018,organelle assembly (GO:0070925),1/376,0.0731108666364251,0.0731108666364251,0,0,17.44088888888889,45.62149814545936,ATG16L1
